,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 12/1998,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
P50 ,AZ,06/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"25,878","6,591","15,263","1,189","48,921",4,52,639,124,819,0,0,0,0,0,0,0,0,0,0,"49,740"
P50 ,AZ,07/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"26,394","6,277","13,642","2,139","48,452",5,62,818,133,"1,018",0,0,0,0,0,0,0,0,0,0,"49,470"
P50 ,AZ,08/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"26,669","6,551","14,311",928,"48,459",3,82,"1,085",188,"1,358",0,0,0,0,0,0,0,0,0,0,"49,817"
P50 ,AZ,09/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"25,336","6,406","14,968",937,"47,647",2,64,"1,266",70,"1,402",0,0,0,0,0,0,0,0,0,0,"49,049"
P50 ,AZ,10/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"26,488","3,490","3,793",647,"34,418",3,7,133,28,171,1,"3,525","13,140",312,"16,978",0,55,"1,224",33,"1,312","52,879"
P50 ,AZ,11/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"25,998","3,278","3,850",621,"33,747",5,4,161,50,220,0,"2,970","12,099",395,"15,464",0,52,"1,061",39,"1,152","50,583"
P50 ,AZ,12/1994,WE,"TRACON, RAPCON, or CERAP",AWP,"28,046","3,762","3,853",738,"36,399",7,5,144,47,203,1,"2,710","9,657",273,"12,641",0,49,941,29,"1,019","50,262"
P50 ,AZ,01/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"28,275","4,227","4,972",778,"38,252",10,13,150,46,219,6,"2,349","10,993",441,"13,789",0,34,971,38,"1,043","53,303"
P50 ,AZ,02/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"25,948","3,770","5,074",930,"35,722",4,13,167,77,261,11,"2,640","11,547",495,"14,693",0,36,881,44,961,"51,637"
P50 ,AZ,03/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"29,486","4,467","5,408",970,"40,331",3,15,224,73,315,5,"2,940","13,668",420,"17,033",0,37,819,41,897,"58,576"
P50 ,AZ,04/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"27,856","3,735","4,282",734,"36,607",4,67,266,44,381,30,"2,657","11,396",311,"14,394",0,36,"1,015",40,"1,091","52,473"
P50 ,AZ,05/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"28,381","4,192","3,933",682,"37,188",1,21,169,50,241,1,"2,971","11,734",371,"15,077",2,81,"1,024",31,"1,138","53,644"
P50 ,AZ,06/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"27,561","3,790","3,664",916,"35,931",3,6,189,67,265,8,"3,072","13,650",377,"17,107",0,64,"1,208",38,"1,310","54,613"
P50 ,AZ,07/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"28,154","3,811","3,447",693,"36,105",3,4,202,48,257,10,"2,943","12,645",530,"16,128",0,57,"1,136",25,"1,218","53,708"
P50 ,AZ,08/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"28,755","4,419","4,167","1,021","38,362",5,23,409,60,497,1,"2,576","11,024",343,"13,944",0,38,741,27,806,"53,609"
P50 ,AZ,09/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"27,488","4,456","5,012",868,"37,824",4,18,818,68,908,1,"1,598","9,995",404,"11,998",1,17,446,3,467,"51,197"
P50 ,AZ,10/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"28,951","4,663","5,443",918,"39,975",10,33,872,67,982,1,"1,789","10,729",382,"12,901",0,23,420,4,447,"54,305"
P50 ,AZ,11/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"28,454","4,463","5,882",752,"39,551",14,27,890,72,"1,003",1,"1,746","11,125",416,"13,288",0,12,374,20,406,"54,248"
P50 ,AZ,12/1995,WE,"TRACON, RAPCON, or CERAP",AWP,"30,542","5,174","5,362",950,"42,028",12,32,761,50,855,1,"1,885","10,212",355,"12,453",0,26,284,6,316,"55,652"
P50 ,AZ,01/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"30,466","5,570","6,596",912,"43,544",6,145,724,65,940,5,"1,774","9,611",417,"11,807",0,25,412,3,440,"56,731"
P50 ,AZ,02/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"28,440","5,293","6,246",992,"40,971",6,107,809,79,"1,001",2,"1,606","9,415",347,"11,370",0,6,258,5,269,"53,611"
P50 ,AZ,03/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"30,646","5,641","6,743","1,018","44,048",8,58,962,74,"1,102",0,"1,735","10,524",296,"12,555",1,45,338,18,402,"58,107"
P50 ,AZ,04/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"29,680","5,498","5,439",823,"41,440",6,47,849,85,987,1,"1,598","10,980",234,"12,813",0,18,351,1,370,"55,610"
P50 ,AZ,05/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"30,127","5,449","5,209",777,"41,562",9,58,863,63,993,0,"1,556","10,439",268,"12,263",0,10,246,1,257,"55,075"
P50 ,AZ,06/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"28,803","4,715","4,362",711,"38,591",12,43,734,55,844,9,"1,546","9,242",214,"11,011",1,11,197,4,213,"50,659"
P50 ,AZ,07/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"29,981","4,161","2,858",731,"37,731",12,18,134,28,192,2,"2,476","9,764",338,"12,580",0,65,864,36,965,"51,468"
P50 ,AZ,08/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"30,103","4,203","3,003",664,"37,973",7,15,133,25,180,30,"2,667","10,688",319,"13,704",0,84,756,35,875,"52,732"
P50 ,AZ,09/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"28,868","4,346","3,477",662,"37,353",12,17,156,47,232,6,"1,953","11,089",290,"13,338",0,50,848,44,942,"51,865"
P50 ,AZ,10/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"30,423","4,597","4,109",650,"39,779",12,15,158,51,236,3,"2,494","12,049",331,"14,877",0,77,"1,045",33,"1,155","56,047"
P50 ,AZ,11/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"29,042","4,357","3,838",865,"38,102",19,30,169,39,257,10,"2,305","11,481",278,"14,074",1,86,859,43,989,"53,422"
P50 ,AZ,12/1996,WE,"TRACON, RAPCON, or CERAP",AWP,"30,432","4,775","3,693",688,"39,588",25,21,114,54,214,3,"2,193","10,637",354,"13,187",1,99,"1,019",46,"1,165","54,154"
P50 ,AZ,01/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"30,457","5,084","4,913",738,"41,192",13,19,165,38,235,5,"2,108","10,325",294,"12,732",1,48,753,41,843,"55,002"
P50 ,AZ,02/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"28,192","4,541","4,671",896,"38,300",6,12,130,70,218,5,"2,071","10,605",377,"13,058",0,46,894,43,983,"52,559"
P50 ,AZ,03/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"31,348","5,248","5,181",916,"42,693",18,20,183,60,281,8,"2,114","13,579",400,"16,101",0,55,"1,160",63,"1,278","60,353"
P50 ,AZ,04/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"30,131","5,374","4,711",793,"41,009",14,23,180,41,258,14,"1,634","12,181",378,"14,207",1,61,842,59,963,"56,437"
P50 ,AZ,05/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"30,737","5,093","3,705",613,"40,148",16,9,148,31,204,11,"1,757","12,236",367,"14,371",0,89,"1,082",67,"1,238","55,961"
P50 ,AZ,06/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"29,498","4,598","3,110",672,"37,878",14,8,148,23,193,4,"1,740","11,430",311,"13,485",0,59,910,52,"1,021","52,577"
P50 ,AZ,07/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"30,186","4,839","3,154",410,"38,589",10,5,136,41,192,25,"1,844","11,035",348,"13,252",4,103,"1,043",56,"1,206","53,239"
P50 ,AZ,08/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"30,023","4,965","3,013",798,"38,799",19,12,139,44,214,4,"1,862","9,655",312,"11,833",0,70,777,72,919,"51,765"
P50 ,AZ,09/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"29,457","4,826","3,479",564,"38,326",10,13,145,29,197,4,"1,743","9,977",335,"12,059",0,72,727,68,867,"51,449"
P50 ,AZ,10/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"30,812","4,429","4,155",764,"40,160",11,13,182,34,240,23,"2,034","10,762",374,"13,193",6,117,995,67,"1,185","54,778"
P50 ,AZ,11/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"30,114","4,125","4,641",784,"39,664",10,10,220,28,268,9,"1,655","11,029",425,"13,118",0,63,968,53,"1,084","54,134"
P50 ,AZ,12/1997,WE,"TRACON, RAPCON, or CERAP",AWP,"31,665","4,426","4,296",697,"41,084",24,17,140,32,213,5,"1,757","8,891",373,"11,026",0,70,711,49,830,"53,153"
P50 ,AZ,01/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"30,875","4,906","5,083",795,"41,659",26,18,196,42,282,32,"1,881","10,888",370,"13,171",1,64,844,66,975,"56,087"
P50 ,AZ,02/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"28,831","4,753","5,381",568,"39,533",28,22,194,32,276,2,"1,269","8,663",306,"10,240",0,36,604,52,692,"50,741"
P50 ,AZ,03/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"32,419","5,414","6,005",890,"44,728",9,29,200,62,300,5,"1,358","8,103",271,"9,737",0,299,"3,166",130,"3,595","58,360"
P50 ,AZ,04/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"30,859","5,227","5,092",929,"42,107",22,12,168,39,241,3,"1,146","5,272",197,"6,618",6,569,"7,847",227,"8,649","57,615"
P50 ,AZ,05/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"31,295","5,119","4,476",754,"41,644",8,15,170,52,245,30,"1,147","5,566",250,"6,993",0,632,"7,748",242,"8,622","57,504"
P50 ,AZ,06/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"30,207","5,027","3,602",840,"39,676",15,11,139,72,237,6,"1,287","5,009",242,"6,544",31,637,"8,127",268,"9,063","55,520"
P50 ,AZ,07/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"30,971","4,819","3,564",931,"40,285",19,12,131,44,206,1,"1,143","3,491",164,"4,799",3,802,"7,672",494,"8,971","54,261"
P50 ,AZ,08/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"30,892","4,847","3,351",842,"39,932",11,14,140,82,247,4,"1,134","3,674",152,"4,964",2,715,"7,926",248,"8,891","54,034"
P50 ,AZ,09/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"29,989","5,814","4,068",813,"40,684",15,18,173,51,257,2,"1,131","3,679",136,"4,948",12,774,"8,055",282,"9,123","55,012"
P50 ,AZ,10/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"31,695","6,381","5,665",805,"44,546",23,22,241,52,338,2,"1,366","4,931",158,"6,457",0,672,"7,503",238,"8,413","59,754"
P50 ,AZ,11/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"30,049","6,032","7,367",777,"44,225",60,95,421,73,649,31,"1,416","9,077",368,"10,892",3,145,"1,678",87,"1,913","57,679"
P50 ,AZ,12/1998,WE,"TRACON, RAPCON, or CERAP",AWP,"32,452","6,108","6,915",737,"46,212",18,19,213,28,278,19,"1,473","8,447",258,"10,197",4,158,"1,582",72,"1,816","58,503"
P80 ,OR,01/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"8,286","8,991","4,846","1,053","23,176",5,372,"1,211",78,"1,666",0,0,0,0,0,0,0,0,0,0,"24,842"
P80 ,OR,02/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"7,284","8,185","4,208",788,"20,465",11,243,"1,161",72,"1,487",0,0,0,0,0,0,0,0,0,0,"21,952"
P80 ,OR,03/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"8,313","9,518","6,014","1,039","24,884",6,342,"2,767",98,"3,213",0,0,0,0,0,0,0,0,0,0,"28,097"
P80 ,OR,04/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"7,738","9,298","5,582","1,021","23,639",5,269,"2,376",77,"2,727",0,0,0,0,0,0,0,0,0,0,"26,366"
P80 ,OR,05/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"7,819","9,602","6,060",957,"24,438",1,292,"3,178",89,"3,560",0,0,0,0,0,0,0,0,0,0,"27,998"
P80 ,OR,06/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"8,269","9,778","6,535",939,"25,521",3,324,"3,429",211,"3,967",0,0,0,0,0,0,0,0,0,0,"29,488"
P80 ,OR,07/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"8,926","10,537","6,628","1,119","27,210",5,385,"4,477",127,"4,994",0,0,0,0,0,0,0,0,0,0,"32,204"
P80 ,OR,08/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"9,347","11,450","6,858","1,039","28,694",6,346,"4,339",116,"4,807",0,0,0,0,0,0,0,0,0,0,"33,501"
P80 ,OR,09/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"8,556","11,019","5,622",861,"26,058",1,311,"3,557",105,"3,974",0,0,0,0,0,0,0,0,0,0,"30,032"
P80 ,OR,10/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"8,963","10,605","3,850",782,"24,200",8,72,408,33,521,0,606,"1,451",102,"2,159",0,185,"2,046",68,"2,299","29,179"
P80 ,OR,11/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"8,949","9,910","3,825",752,"23,436",5,60,283,34,382,1,413,591,106,"1,111",0,114,682,54,850,"25,779"
P80 ,OR,12/1994,WE,"TRACON, RAPCON, or CERAP",ANM,"9,731","10,281","3,504",763,"24,279",1,101,305,34,441,0,544,742,74,"1,360",1,147,"1,009",47,"1,204","27,284"
P80 ,OR,01/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"8,822","10,226","3,421",875,"23,344",3,54,274,24,355,1,579,877,81,"1,538",0,152,"1,120",45,"1,317","26,554"
P80 ,OR,02/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"8,023","8,973","3,278",778,"21,052",3,88,340,37,468,0,547,"1,137",76,"1,760",2,163,"1,603",79,"1,847","25,127"
P80 ,OR,03/1995,WE,"TRACON, RAPCON, or CERAP",ANM,3,696,"1,487",135,"2,321",1,200,"1,902",98,"2,201","9,317","10,275","3,681",840,"24,113",5,72,341,40,458,"29,093"
P80 ,OR,04/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"8,919","10,033","3,951",865,"23,768",2,75,400,37,514,1,501,"1,418",82,"2,002",1,138,"1,986",64,"2,189","28,473"
P80 ,OR,05/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"9,766","10,065","3,521",787,"24,139",3,61,419,58,541,2,575,"1,872",114,"2,563",0,227,"2,922",68,"3,217","30,460"
P80 ,OR,06/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"9,778","10,639","4,681",801,"25,899",4,80,521,52,657,3,555,"1,934",145,"2,637",0,233,"2,471",81,"2,785","31,978"
P80 ,OR,07/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"10,108","10,797","3,933",882,"25,720",8,63,515,50,636,7,541,"2,380",120,"3,048",0,247,"3,290",104,"3,641","33,045"
P80 ,OR,08/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"10,282","11,505","4,215",977,"26,979",1,78,554,67,700,11,574,"2,599",137,"3,321",16,508,"3,379",104,"4,007","35,007"
P80 ,OR,09/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"9,672","10,391","4,088",689,"24,840",3,60,561,44,668,9,523,"1,769",119,"2,420",1,435,"2,737",60,"3,233","31,161"
P80 ,OR,10/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"9,914","10,524","3,918",861,"25,217",4,64,450,53,571,1,487,"1,606",123,"2,217",0,443,"2,016",75,"2,534","30,539"
P80 ,OR,11/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"9,361","10,379","3,975",607,"24,322",4,73,360,32,469,3,384,844,84,"1,315",0,336,964,43,"1,343","27,449"
P80 ,OR,12/1995,WE,"TRACON, RAPCON, or CERAP",ANM,"10,211","10,293","3,344",481,"24,329",2,83,281,18,384,0,553,893,112,"1,558",0,346,845,44,"1,235","27,506"
P80 ,OR,01/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"9,561","10,168","3,692",587,"24,008",5,91,211,19,326,9,412,479,123,"1,023",1,308,532,31,872,"26,229"
P80 ,OR,02/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"9,225","9,836","3,280",678,"23,019",0,87,266,30,383,4,476,"1,453",244,"2,177",1,435,"1,797",103,"2,336","27,915"
P80 ,OR,03/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"9,959","10,536","4,170",773,"25,438",2,87,350,29,468,1,483,"1,668",178,"2,330",0,449,"1,905",82,"2,436","30,672"
P80 ,OR,04/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"9,622","10,348","3,800",653,"24,423",1,70,303,22,396,28,509,"1,360",150,"2,047",1,362,"1,731",66,"2,160","29,026"
P80 ,OR,05/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"10,118","10,719","4,567",762,"26,166",3,63,437,29,532,35,485,"1,689",165,"2,374",0,370,"1,931",86,"2,387","31,459"
P80 ,OR,06/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"9,927","10,585","4,056",874,"25,442",2,76,413,91,582,32,544,"2,596",160,"3,332",0,422,"3,262",63,"3,747","33,103"
P80 ,OR,07/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"10,611","11,153","3,630",829,"26,223",5,86,424,34,549,36,667,"2,567",185,"3,455",0,567,"3,868",72,"4,507","34,734"
P80 ,OR,08/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"10,781","11,317","4,046",654,"26,798",1,85,438,35,559,39,608,"2,623",146,"3,416",1,567,"3,784",71,"4,423","35,196"
P80 ,OR,09/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"10,416","10,480","4,178",716,"25,790",1,65,428,32,526,28,519,"1,770",135,"2,452",1,478,"2,524",61,"3,064","31,832"
P80 ,OR,10/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"10,964","10,833","4,316",645,"26,758",2,74,381,20,477,35,486,"1,261",93,"1,875",4,431,"1,669",40,"2,144","31,254"
P80 ,OR,11/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"10,345","10,240","3,727",579,"24,891",2,52,355,23,432,31,390,758,87,"1,266",1,286,868,36,"1,191","27,780"
P80 ,OR,12/1996,WE,"TRACON, RAPCON, or CERAP",ANM,"10,859","10,201","3,168",501,"24,729",3,73,179,26,281,28,503,577,82,"1,190",1,284,654,25,964,"27,164"
P80 ,OR,01/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"10,260","10,842","3,445",695,"25,242",2,71,211,17,301,60,473,772,77,"1,382",0,344,913,29,"1,286","28,211"
P80 ,OR,02/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"9,448","9,920","3,735",692,"23,795",3,93,232,18,346,31,482,"1,083",105,"1,701",0,332,"1,479",52,"1,863","27,705"
P80 ,OR,03/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"10,244","11,214","4,104",824,"26,386",1,62,291,9,363,61,539,"1,048",107,"1,755",1,378,"1,282",51,"1,712","30,216"
P80 ,OR,04/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"9,851","11,088","4,108",842,"25,889",1,95,281,25,402,3,545,"1,532",94,"2,174",2,404,"1,560",53,"2,019","30,484"
P80 ,OR,05/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"10,374","11,128","3,845",625,"25,972",4,81,370,7,462,1,660,"1,878",107,"2,646",0,482,"2,583",53,"3,118","32,198"
P80 ,OR,06/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"10,422","11,185","4,106",652,"26,365",2,85,461,19,567,3,565,"1,940",111,"2,619",0,456,"2,196",53,"2,705","32,256"
P80 ,OR,07/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"10,711","12,016","3,767",654,"27,148",3,71,435,15,524,1,626,"2,433",128,"3,188",1,477,"3,585",47,"4,110","34,970"
P80 ,OR,08/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"10,711","11,576","3,681",880,"26,848",4,88,379,24,495,1,684,"2,619",102,"3,406",0,433,"3,463",56,"3,952","34,701"
P80 ,OR,09/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"9,999","11,263","3,659",674,"25,595",7,93,394,21,515,22,577,"1,795",109,"2,503",2,408,"2,615",65,"3,090","31,703"
P80 ,OR,10/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"10,210","11,024","4,228",570,"26,032",2,107,327,21,457,0,530,"1,068",109,"1,707",0,356,"1,374",55,"1,785","29,981"
P80 ,OR,11/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"9,087","10,581","3,933",671,"24,272",9,67,245,15,336,0,493,"1,017",99,"1,609",0,291,"1,362",47,"1,700","27,917"
P80 ,OR,12/1997,WE,"TRACON, RAPCON, or CERAP",ANM,"8,990","12,788","3,527",629,"25,934",7,302,330,18,657,0,488,772,107,"1,367",0,359,932,41,"1,332","29,290"
P80 ,OR,01/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"6,891","12,707","3,412",544,"23,554",4,234,336,27,601,0,407,664,87,"1,158",0,216,891,25,"1,132","26,445"
P80 ,OR,02/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"6,555","11,575","3,301",564,"21,995",2,234,262,15,513,0,514,835,101,"1,450",0,315,885,43,"1,243","25,201"
P80 ,OR,03/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"7,244","12,597","3,990",584,"24,415",2,201,346,44,593,0,570,"1,178",133,"1,881",0,392,"1,668",77,"2,137","29,026"
P80 ,OR,04/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"7,188","12,977","3,854",588,"24,607",5,192,306,14,517,30,719,"1,468",85,"2,302",0,431,"1,894",63,"2,388","29,814"
P80 ,OR,05/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"7,451","13,343","4,727",627,"26,148",1,146,622,25,794,3,472,"1,109",115,"1,699",1,299,"1,299",42,"1,641","30,282"
P80 ,OR,06/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"7,748","12,803","4,865",662,"26,078",5,192,501,41,739,0,659,"1,566",136,"2,361",1,308,"2,187",83,"2,579","31,757"
P80 ,OR,07/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"8,386","13,743","4,647",726,"27,502",5,227,607,24,863,37,832,"1,828",117,"2,814",0,373,"2,917",74,"3,364","34,543"
P80 ,OR,08/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"8,447","13,283","3,800",752,"26,282",5,199,415,22,641,1,774,"2,426",135,"3,336",0,420,"3,443",77,"3,940","34,199"
P80 ,OR,09/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"7,702","13,221","3,669",598,"25,190",4,217,393,16,630,0,762,"1,982",54,"2,798",0,380,"2,870",37,"3,287","31,905"
P80 ,OR,10/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"7,586","14,088","3,985",418,"26,077",3,182,354,22,561,1,712,"1,180",119,"2,012",1,304,"1,367",26,"1,698","30,348"
P80 ,OR,11/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"5,839","15,081","3,480",545,"24,945",7,185,295,10,497,0,463,587,70,"1,120",0,222,584,23,829,"27,391"
P80 ,OR,12/1998,WE,"TRACON, RAPCON, or CERAP",ANM,"13,104","8,980","3,084",531,"25,699",5,209,216,15,445,11,823,574,76,"1,484",7,83,680,25,795,"28,423"
PBI ,FL,01/1994,ES,Towers with Radar,ASO,"5,337","2,002","11,097",140,"18,576",288,"1,966","6,550",100,"8,904",0,0,0,0,0,0,0,0,0,0,"27,480"
PBI ,FL,02/1994,ES,Towers with Radar,ASO,"5,130","1,835","11,741",189,"18,895",263,"1,594","6,764",106,"8,727",0,0,0,0,0,0,0,0,0,0,"27,622"
PBI ,FL,03/1994,ES,Towers with Radar,ASO,"5,867","2,137","13,350",149,"21,503",310,"1,853","8,461",118,"10,742",0,0,0,0,0,0,0,0,0,0,"32,245"
PBI ,FL,04/1994,ES,Towers with Radar,ASO,"5,352","2,084","11,910",118,"19,464",388,"1,543","7,778",70,"9,779",0,0,0,0,0,0,0,0,0,0,"29,243"
PBI ,FL,05/1994,ES,Towers with Radar,ASO,"4,679","1,978","9,699",170,"16,526",270,"1,656","6,680",150,"8,756",0,0,0,0,0,0,0,0,0,0,"25,282"
PBI ,FL,06/1994,ES,Towers with Radar,ASO,"4,298","1,779","8,024",92,"14,193",338,"1,588","5,526",109,"7,561",0,0,0,0,0,0,0,0,0,0,"21,754"
PBI ,FL,07/1994,ES,Towers with Radar,ASO,"4,173","1,867","8,173",111,"14,324",322,"1,526","6,167",57,"8,072",0,0,0,0,0,0,0,0,0,0,"22,396"
PBI ,FL,08/1994,ES,Towers with Radar,ASO,"4,119","2,069","8,003",109,"14,300",341,"1,544","5,724",96,"7,705",0,0,0,0,0,0,0,0,0,0,"22,005"
PBI ,FL,09/1994,ES,Towers with Radar,ASO,"3,888","2,029","6,942",135,"12,994",363,"1,518","5,251",177,"7,309",0,0,0,0,0,0,0,0,0,0,"20,303"
PBI ,FL,10/1994,ES,Towers with Radar,ASO,"4,087","2,301","4,621",124,"11,133",300,"1,616","1,666",118,"3,700",1,15,"4,304",50,"4,370",2,64,"5,027",16,"5,109","24,312"
PBI ,FL,11/1994,ES,Towers with Radar,ASO,"3,988","2,304","5,265",91,"11,648",352,"1,779","1,689",66,"3,886",4,30,"3,940",14,"3,988",0,50,"5,013",14,"5,077","24,599"
PBI ,FL,12/1994,ES,Towers with Radar,ASO,"3,997","2,298","5,639",130,"12,064",328,"2,389","1,916",52,"4,685",1,88,"3,758",20,"3,867",3,66,"4,627",19,"4,715","25,331"
PBI ,FL,01/1995,ES,Towers with Radar,ASO,"4,702","2,410","6,522",89,"13,723",320,"2,585","1,865",69,"4,839",1,53,"4,593",55,"4,702",1,45,"5,847",21,"5,914","29,178"
PBI ,FL,02/1995,ES,Towers with Radar,ASO,"4,671","2,373","6,817",119,"13,980",321,"2,008","1,928",118,"4,375",0,20,"4,590",61,"4,671",1,70,"5,859",31,"5,961","28,987"
PBI ,FL,03/1995,ES,Towers with Radar,ASO,"5,009","2,604","7,536",138,"15,287",263,"2,077","2,056",67,"4,463",2,29,"4,924",54,"5,009",0,88,"6,210",19,"6,317","31,076"
PBI ,FL,04/1995,ES,Towers with Radar,ASO,"4,724","2,331","6,347",80,"13,482",334,"1,961","1,781",68,"4,144",2,85,"4,608",29,"4,724",4,86,"6,346",25,"6,461","28,811"
PBI ,FL,05/1995,ES,Towers with Radar,ASO,"4,763","2,382","4,510",104,"11,759",232,"2,060","1,536",48,"3,876",0,44,"4,684",35,"4,763",1,88,"6,017",31,"6,137","26,535"
PBI ,FL,06/1995,ES,Towers with Radar,ASO,"3,639","2,245","3,899",105,"9,888",407,"2,194","1,638",73,"4,312",0,18,"3,586",35,"3,639",3,97,"4,031",22,"4,153","21,992"
PBI ,FL,07/1995,ES,Towers with Radar,ASO,"3,855","2,177","3,382",67,"9,481",369,"2,090","1,553",78,"4,090",0,46,"3,940",22,"4,008",0,129,"4,877",38,"5,044","22,623"
