acronym,0,abrev,tag,casa_fullform,faa_fullform,iata_fullform,nasa_fullform,hand_fullform
ywym,0.0,1,pos_nonword,,,Wyndham Airport,,
ywy,0.0,1,pos_nonword,,,Wrigley Airport,,
ywwl,0.0,1,pos_nonword,,,West Wyalong Airport,,
ywwi,0.0,1,pos_nonword,,,Woodie Woodie Airport,,
ywwg,0.0,1,pos_nonword,,,Warrawagine Airport,,
ywwa,0.0,1,pos_nonword,,,Wee Waa Airport,,
ywud,0.0,1,pos_nonword,,,Wudinna Airport,,
ywal,0.0,1,pos_nonword,,,Wallal Airport,,
ywa,0.0,1,pos_nonword,,,Petawawa Airport,,
yvz,0.0,1,pos_nonword,,,Deer Lake Airport,,
zbul,0.0,1,pos_nonword,,,Ulanhot Airport,,
yzg,0.0,1,pos_nonword,,,Salluit Airport,,
wir,0.0,1,pos_nonword,,,Wairoa Aerodrome,,
wape,0.0,1,pos_nonword,,,Mangole Airport,,
wamk,0.0,1,pos_nonword,,,Kuabang Airport,,
wamm,0.0,1,pos_nonword,,,Sam Ratulangi International Airport,,
wapt,0.0,1,pos_nonword,,,Taliabu Airport,,
wapr,0.0,1,pos_nonword,,,Namlea Airport,,
wapp,0.0,1,pos_nonword,,,Pattimura Airport,,
wapn,0.0,1,pos_nonword,,,Sanana Airport,,
wapl,0.0,1,pos_nonword,,,Karel Sadsuitubun Airport,,
wapk,0.0,1,pos_nonword,,,Benjina Airport ,,
wapi,0.0,1,pos_nonword,,,Saumlaki Airport ,,
waph,0.0,1,pos_nonword,,,Oesman Sadik Airport,,
wapg,0.0,1,pos_nonword,,,Namrole Airport,,
wapd,0.0,1,pos_nonword,,,Dobo Airport,,
wami,0.0,1,pos_nonword,,,Sultan Bantilan Airport ,,
wapc,0.0,1,pos_nonword,,,Bandanaira Airport,,
wapa,0.0,1,pos_nonword,,,Amahai Airport,,
wap,0.0,1,pos_nonword,,,Alto Palena Airfield,,
waow,0.0,1,pos_nonword,,,Tumbang Samba Airport,,
waos,0.0,1,pos_nonword,,,H. Asan Airport,,
waoo,0.0,1,pos_nonword,,,Syamsudin Noor Airport,,
waon,0.0,1,pos_nonword,,,Warukin Airport,,
waoi,0.0,1,pos_nonword,,,Iskandar Airport,,
waoc,0.0,1,pos_nonword,,,Batu Licin Airport,,
wao,0.0,1,pos_nonword,,,Wabo Airport,,
wan,0.0,0,pos_word,,Wide Area Network,Waverney Airport,,
wamj,0.0,1,pos_nonword,,,Gebe Airport,,
wah,0.0,1,pos_nonword,,,Harry Stern Airport ,,
wamw,0.0,1,pos_nonword,,,Syukuran Aminuddin Amir Airport,,
waju,0.0,1,pos_nonword,,,Ubrub Airport,,
wama,0.0,1,pos_nonword,,,Gamarmalamo Airport,,
walv,0.0,1,pos_nonword,,,Bunyu Airport,,
wals,0.0,1,pos_nonword,,,Aji Pangeran Tumenggung Pranoto International Airport,,
walr,0.0,1,pos_nonword,,,Juwata International Airport,,
walj,0.0,1,pos_nonword,,,Datadawai Airport,,
wakt,0.0,1,pos_nonword,,,Tanah Merah Airport,,
wakp,0.0,1,pos_nonword,,,Kepi Airport,,
wako,0.0,1,pos_nonword,,,Okaba Airport,,
wakk,0.0,1,pos_nonword,,,Mopah Airport,,
wakd,0.0,1,pos_nonword,,,Mindiptana Airport,,
wak,0.0,1,pos_nonword,,,Ankazoabo Airport,,
wapv,0.0,1,pos_nonword,,,Wahai Airport,,
wahi,0.0,1,pos_nonword,,,Yogyakarta International Airport,,
wajs,0.0,1,pos_nonword,,,Senggeh Airport,,
wajr,0.0,1,pos_nonword,,,Waris Airport,,
wajo,0.0,1,pos_nonword,,,Gunung Bintang Airport,,
wajm,0.0,1,pos_nonword,,,Mulia Airport,,
wajl,0.0,1,pos_nonword,,,Lereh Airport,,
wajj,0.0,1,pos_nonword,,,Sentani Airport,,
waji,0.0,1,pos_nonword,,,Sarmi Orai Airport,,
waje,0.0,1,pos_nonword,,,Yuruf Airport,,
wajb,0.0,1,pos_nonword,,,Bokondini Airport,,
waja,0.0,1,pos_nonword,,,Arso Airport,,
waj,0.0,1,pos_nonword,,,Wawoi Falls Airport,,
wamy,0.0,1,pos_nonword,,,Pogogul Airport,,
wamr,0.0,1,pos_nonword,,,Pitu Airport,,
yze,0.0,1,pos_nonword,,,Gore Bay-Manitoulin Airport,,
wkf,0.0,1,pos_nonword,,,Air Force Base Waterkloof,,
wicd,0.0,1,pos_nonword,,,Penggung Airport ,,
wicc,0.0,1,pos_nonword,,,Husein Sastranegara International Airport,,
wica,0.0,1,pos_nonword,,,Kertajati International Airport,,
wic,0.0,1,pos_nonword,,,Wick Airport,,
wibt,0.0,1,pos_nonword,,,Sei Bati Airport,,
wiom,0.0,1,pos_nonword,,,Matak Airport ,,
wioo,0.0,1,pos_nonword,,,Supadio Airport,,
wbkg,0.0,1,pos_nonword,,,Keningau Airport,,
witc,0.0,1,pos_nonword,,,Cut Nyak Dhien Airport,,
wkj,0.0,1,pos_nonword,,,Wakkanai Airport,,
wki,0.0,1,pos_nonword,,,Hwange Town Airport,,
wkb,0.0,1,pos_nonword,,,Warracknabeal Airport,,
wicp,0.0,1,pos_nonword,,,Wirasaba Airport,,
wka,0.0,1,pos_nonword,,,Wanaka Airport,,
wju,0.0,1,pos_nonword,,,Wonju Airport,,
wjr,0.0,1,pos_nonword,,,Wajir Airport,,
wja,0.0,1,pos_nonword,,,Woja Airport,,
wiu,0.0,1,pos_nonword,,,Witu Airport,,
witt,0.0,1,pos_nonword,,,Sultan Iskandar Muda International Airport,,
witn,0.0,1,pos_nonword,,,Maimun Saleh Airport,,
witm,0.0,1,pos_nonword,,,Malikus Saleh Airport,,
witl,0.0,1,pos_nonword,,,Lhok Sukon Airport,,
wita,0.0,1,pos_nonword,,,Teuku Cut Ali Airport,,
wiop,0.0,1,pos_nonword,,,Pangsuma Airport,,
wicm,0.0,1,pos_nonword,,,Tasikmalaya Airport ,,
widd,0.0,1,pos_nonword,,,Hang Nadim Airport,,
wamp,0.0,1,pos_nonword,,,Kasiguncu Airport,,
wimk,0.0,1,pos_nonword,,,Soewondo Air Force Base,,
wamn,0.0,1,pos_nonword,,,Melangguane Airport,,
wbka,0.0,1,pos_nonword,,,Semporna Airport,,
wbke,0.0,1,pos_nonword,,,Telupid Airport,,
wkl,0.0,1,pos_nonword,,,Waikoloa Heliport ,,
wiii,0.0,1,pos_nonword,,,SoekarnoûHatta International Airport,,
wiok,0.0,1,pos_nonword,,,Rahadi Osman Airport ,,
wiog,0.0,1,pos_nonword,,,Nanga Pinoh Airport,,
wio,0.0,1,pos_nonword,,,Wilcannia Airport,,
wims,0.0,1,pos_nonword,,,Ferdinand Lumban Tobing Airport,,
wimn,0.0,1,pos_nonword,,,Silangit Airport,,
wimm,0.0,1,pos_nonword,,,Kualanamu International Airport,,
wime,0.0,1,pos_nonword,,,Aek Godang Airport,,
widn,0.0,1,pos_nonword,,,Raja Haji Fisabilillah Airport,,
wimb,0.0,1,pos_nonword,,,Binaka Airport,,
wil,0.0,1,pos_nonword,,,Wilson Airport,,
wikd,0.0,1,pos_nonword,,,H.A.S. Hanandjoeddin Airport ,,
wik,0.0,1,pos_nonword,,,Waiheke Island Aerodrome,,
wiij,0.0,1,pos_nonword,,,Adisucipto International Airport,,
wiig,0.0,1,pos_nonword,,,Panjang Island Airport,,
wion,0.0,1,pos_nonword,,,Ranai Airport,,
wihp,0.0,1,pos_nonword,,,Pondok Cabe Airport,,
wihl,0.0,1,pos_nonword,,,Tunggul Wulung Airport,,
wihh,0.0,1,pos_nonword,,,Halim Perdanakusuma International Airport,,
wids,0.0,1,pos_nonword,,,Dabo Singkep Airport,,
wamg,0.0,1,pos_nonword,,,Jalaluddin Airport,,
wamh,0.0,1,pos_nonword,,,Naha Airport,,
wajv,0.0,1,pos_nonword,,,Kelila Airport,,
zbcd,0.0,1,pos_nonword,,,Chengde Puning Airport,,
zbhh,0.0,1,pos_nonword,,,Hohhot Baita International Airport,,
zbhd,0.0,1,pos_nonword,,,Handan Airport,,
zbf,0.0,1,pos_nonword,,,Bathurst Airport,,
zbes,0.0,1,pos_nonword,,,Arxan Yi'ershi Airport,,
zber,0.0,1,pos_nonword,,,Erenhot Saiwusu International Airport,,
zbe,0.0,1,pos_nonword,,,Zßb?eh Airport,,
zbdt,0.0,1,pos_nonword,,,Datong Yungang Airport,,
zbds,0.0,1,pos_nonword,,,Ordos Ejin Horo Airport,,
zbdh,0.0,1,pos_nonword,,,Qinhuangdao Beidaihe Airport,,
zbcz,0.0,1,pos_nonword,,,Changzhi Wangcun Airport,,
zbcf,0.0,1,pos_nonword,,,Chifeng Yulong Airport,,
zbad,0.0,1,pos_nonword,,,Beijing Daxing International Airport,,
zbk,0.0,1,pos_nonword,,,Äabljak Airport,,
yfs,0.0,1,pos_nonword,,,Fort Simpson Airport,,
yfrv,0.0,1,pos_nonword,,,Forrest River Airport,,
yfrt,0.0,1,pos_nonword,,,Forrest Airport,,
wasw,0.0,1,pos_nonword,,,Wasior Airport,,
waw,0.0,1,pos_nonword,,,Warsaw Chopin Airport,,
wavv,0.0,1,pos_nonword,,,Wamena Airport,,
wau,0.0,1,pos_nonword,,,Wauchope Airport,,
watw,0.0,1,pos_nonword,,,Wonopito Airport,,
wats,0.0,1,pos_nonword,,,Tardamu Airport,,
wato,0.0,1,pos_nonword,,,Komodo Airport,,
watm,0.0,1,pos_nonword,,,Alor Island Airport,,
zbhz,0.0,1,pos_nonword,,,Holingol Huolinhe Airport,,
zbl,0.0,1,pos_nonword,,,Biloela Airport,,
waq,0.0,1,pos_nonword,,,Antsalova Airport,,
zar,0.0,1,pos_nonword,,,Zaria Airport,,
yza,0.0,1,pos_nonword,,,Cache Creek Airport ,,
yyw,0.0,1,pos_nonword,,,Armstrong Airport,,
yyu,0.0,1,pos_nonword,,,Kapuskasing Airport,,
yyta,0.0,1,pos_nonword,,,Yalata Airport,,
yyt,0.0,1,pos_nonword,,,St. John's International Airport,,
yyor,0.0,1,pos_nonword,,,Yorketown Airport,,
yyng,0.0,1,pos_nonword,,,Young Airport,,
yynd,0.0,1,pos_nonword,,,Yuendumu Airport,,
yyn,0.0,1,pos_nonword,,,Swift Current Airport,,
yymi,0.0,1,pos_nonword,,,Yam Island Airport,,
zao,0.0,1,pos_nonword,,,Cahors - Lalbenque Airport,,
zat,0.0,1,pos_nonword,,,Zhaotong Airport,,
zbla,0.0,1,pos_nonword,,,Hulunbuir Hailar Airport,,
zaz,0.0,1,pos_nonword,,,Zaragoza Airport,,
zbuh,0.0,1,pos_nonword,,,Wuhai Airport,,
zbts,0.0,1,pos_nonword,,,Tangshan Sannⁿhe Airport,,
zbtl,0.0,1,pos_nonword,,,Tongliao Airport,,
zbr,0.0,1,pos_nonword,,,Konarak Airport,,
zbow,0.0,1,pos_nonword,,,Baotou Airport,,
zbo,0.0,1,pos_nonword,,,Bowen Airport,,
zbny,0.0,1,pos_nonword,,,Beijing Nanyuan Airport,,
zbmz,0.0,1,pos_nonword,,,Manzhouli Xijiao Airport,,
zbm,0.0,1,pos_nonword,,,Roland-DΘsourdy Airport,,
zbll,0.0,1,pos_nonword,,,Lⁿliang Airport,,
watl,0.0,1,pos_nonword,,,Gewayantana Airport,,
watg,0.0,1,pos_nonword,,,Frans Sales Lega Airport,,
wate,0.0,1,pos_nonword,,,H. Hasan Aroeboesman Airport,,
wbgc,0.0,1,pos_nonword,,,Belaga Airport,,
wbgq,0.0,1,pos_nonword,,,Bakelalan Airport,,
wbgp,0.0,1,pos_nonword,,,Kapit Airport,,
wbgn,0.0,1,pos_nonword,,,Sematan Airport,,
wbgm,0.0,1,pos_nonword,,,Marudi Airport,,
wbgl,0.0,1,pos_nonword,,,Long Akah Airport,,
wbgk,0.0,1,pos_nonword,,,Mukah Airport,,
wbgj,0.0,1,pos_nonword,,,Limbang Airport,,
wbgg,0.0,1,pos_nonword,,,Kuching International Airport,,
wawr,0.0,1,pos_nonword,,,Sugimanuru Airport,,
wbgf,0.0,1,pos_nonword,,,Long Lellang Airport,,
wbgd,0.0,1,pos_nonword,,,Long Semado Airport,,
wbgb,0.0,1,pos_nonword,,,Bintulu Airport,,
watc,0.0,1,pos_nonword,,,Frans Seda Airport ,,
wbg,0.0,1,pos_nonword,,,Schleswig Air Base,,
wbe,0.0,1,pos_nonword,,,Ankaizina Airport,,
wbc,0.0,1,pos_nonword,,,Wapolu Airport,,
wbb,0.0,1,pos_nonword,,,Stebbins Airport,,
wba,0.0,1,pos_nonword,,,Wahai Airport,,
waz,0.0,1,pos_nonword,,,Warwick Airport,,
waww,0.0,1,pos_nonword,,,Haluoleo Airport,,
wawt,0.0,1,pos_nonword,,,Pongtiku Airport,,
waws,0.0,1,pos_nonword,,,Soroako Airport,,
warc,0.0,1,pos_nonword,,,Ngloram Airport,,
wara,0.0,1,pos_nonword,,,Abdul Rachman Saleh Airport,,
wbgr,0.0,1,pos_nonword,,,Miri Airport,,
wbgs,0.0,1,pos_nonword,,,Sibu Airport,,
wbgu,0.0,1,pos_nonword,,,Long Sukang Airport,,
wbgw,0.0,1,pos_nonword,,,Lawas Airport,,
wata,0.0,1,pos_nonword,,,Haliwen Airport,,
wat,0.0,1,pos_nonword,,,Waterford Airport,,
wasu,0.0,1,pos_nonword,,,Kambuaya Airport,,
wawm,0.0,1,pos_nonword,,,Andi Jemma Airport,,
wast,0.0,0,pos_iata_only_words,,,Teminabuan Airport,,
wasr,0.0,1,pos_nonword,,,Rendani Airport,,
waso,0.0,1,pos_nonword,,,Babo Airport,,
wask,0.0,1,pos_nonword,,,Kaimana Airport,,
wasi,0.0,1,pos_nonword,,,Inanwatan Airport,,
wasg,0.0,1,pos_nonword,,,Anggi Airport,,
wasf,0.0,1,pos_nonword,,,Fakfak Torea Airport,,
wase,0.0,1,pos_nonword,,,Kebar Airport,,
wasc,0.0,1,pos_nonword,,,Abresso Airport,,
wart,0.0,0,pos_iata_only_words,,,Trunojoyo Airport,,
warr,0.0,1,pos_nonword,,,Juanda International Airport,,
warq,0.0,1,pos_nonword,,,Adisumarmo International Airport,,
ware,0.0,0,pos_iata_only_words,,,Notohadinegoro Airport,,
wawb,0.0,1,pos_nonword,,,Betoambari Airport,,
wawp,0.0,1,pos_nonword,,,Kolaka Pomala Airport,,
wbkd,0.0,1,pos_nonword,,,Lahad Datu Airport,,
wbgi,0.0,1,pos_nonword,,,Long Seridan Airport,,
wbk,0.0,1,pos_nonword,,,West Branch Community Airport ,,
wbgz,0.0,1,pos_nonword,,,Bario Airport,,
ybdg,0.0,1,pos_nonword,,,Bendigo Airport,,
mmcn,0.0,1,pos_nonword,,,Ciudad Obreg≤n International Airport,,
ybcv,0.0,1,pos_nonword,,,Charleville Airport,,
mmcb,0.0,1,pos_nonword,,,General Mariano Matamoros Airport,,
mmcy,0.0,1,pos_nonword,,,Captain Rogelio Castillo National Airport,,
mmcv,0.0,1,pos_nonword,,,General Pedro J. MΘndez International Airport,,
mmct,0.0,1,pos_nonword,,,Chichen Itza International Airport,,
mmcs,0.0,1,pos_nonword,,,Abraham Gonzßlez International Airport,,
mmcp,0.0,1,pos_nonword,,,Ing. Alberto Acu±a Ongay International Airport,,
mmco,0.0,1,pos_nonword,,,Copalar Airport,,
mmcm,0.0,1,pos_nonword,,,Chetumal International Airport,,
mmcl,0.0,1,pos_nonword,,,Bachigualato Federal International Airport,,
mmcg,0.0,1,pos_nonword,,,Nuevo Casas Grandes Municipal Airport,,
mmce,0.0,1,pos_nonword,,,Ciudad del Carmen International Airport,,
mmcc,0.0,1,pos_nonword,,,Ciudad Acu±a International Airport,,
mmc,0.0,1,pos_nonword,,Maintenance Monitoring Console,Ciudad Mante National Airport,,
mmng,0.0,1,pos_nonword,,,Nogales International Airport,,
mmn,0.0,1,pos_nonword,,,Minute Man Air Field ,,
mmbt,0.0,1,pos_nonword,,,Bahφas de Huatulco International Airport,,
mmb,0.0,1,pos_nonword,,,Memanbetsu Airport,,
mmas,0.0,1,pos_nonword,,,Lic. Jes·s Terßn Peredo International Airport,,
mmaa,0.0,1,pos_nonword,,,General Juan N. ┴lvarez International Airport,,
mma,0.0,1,pos_nonword,,,metropolitan area,,
mm ,0.0,1,pos_nonword,,,,Middle Marker ,
mlz,0.0,1,pos_nonword,,,Cerro Largo International Airport,,
mlx,0.0,1,pos_nonword,,,Malatya Erhaτ Airport,,
mlv,0.0,1,pos_nonword,,,Merluna Airport,,
mls ,0.0,1,pos_nonword,,,,Microwave Landing System ,
mmca,0.0,1,pos_nonword,,,Cananea National Airport,,
mmnl,0.0,1,pos_nonword,,,Quetzalc≤atl International Airport,,
mlq,0.0,1,pos_nonword,,,Malalaua Airport,,
mnlp,0.0,1,pos_nonword,,,Costa Esmeralda Airport,,
mnsi,0.0,1,pos_nonword,,,Siuna Airport,,
mnsc,0.0,1,pos_nonword,,,San Carlos Airport,,
mns,0.0,1,pos_nonword,,,Mansa Airport,,
mnrt,0.0,1,pos_nonword,,,Rosita Airport,,
mnr,0.0,1,pos_nonword,,,Mongu Airport,,
mnq,0.0,1,pos_nonword,,,Monto Airport,,
mnpsa,0.0,1,pos_nonword,,Minimum Navigation Performance Specifications Airspace,,,
mnpc,0.0,1,pos_nonword,,,Puerto Cabezas Airport,,
mnp,0.0,1,pos_nonword,,,Maron Island Airport,,
mnng,0.0,1,pos_nonword,,,Nueva Guinea Airport,,
mnb,0.0,1,pos_nonword,,,Muanda Airport ,,
mnk,0.0,1,pos_nonword,,,Maiana Airport,,
mmox,0.0,1,pos_nonword,,,Xoxocotlßn International Airport,,
mnj,0.0,1,pos_nonword,,,Mananjary Airport,,
mni,0.0,1,pos_nonword,,,John A. Osborne Airport,,
mnh,0.0,1,pos_nonword,,,Al-Musannah Airport,,
mng,0.0,1,pos_nonword,,,Maningrida Airport,,
mnf,0.0,1,pos_nonword,,,Mana Island Airport,,
mne,0.0,1,pos_nonword,,,Mungeranie Airport,,
mnd,0.0,1,pos_nonword,,,Medina Airport,,
mnci,0.0,1,pos_nonword,,,Corn Island Airport,,
mnc,0.0,1,pos_nonword,,,Nacala Airport,,
mnbz,0.0,1,pos_nonword,,,San Pedro Airport,,
mnbl,0.0,1,pos_nonword,,,Bluefields Airport,,
mlr,0.0,1,pos_nonword,,,Millicent Airport,,
mlo,0.0,1,pos_nonword,,,Milos Island National Airport,,
lvo,0.0,1,pos_nonword,,,Laverton Airport,,
lxgb,0.0,1,pos_nonword,,,Gibraltar International Airport ,,
mmep,0.0,1,pos_nonword,,,Amado Nervo International Airport,,
mme,0.0,1,pos_nonword,,,Durham Tees Valley Airport,,
mgn,0.0,1,pos_nonword,,,Baracoa Regional Airport,,
mgk,0.0,1,pos_nonword,,,Mong Ton Airport,,
nki,0.0,1,pos_nonword,,,Naukati Bay Seaplane Base ,,
lwl,0.0,1,pos_nonword,,,Wells Municipal Airport ,,
lya,0.0,1,pos_nonword,,,Luoyang Beijiao Airport,,
lxu,0.0,1,pos_nonword,,,Lukulu Airport,,
lxs,0.0,1,pos_nonword,,,Lemnos International Airport,,
lxr,0.0,1,pos_nonword,,,Luxor International Airport,,
lxn,0.0,1,pos_nonword,,,Jim Kelly Field,,
lxg,0.0,1,pos_nonword,,,Louang Namtha Airport,,
mmf,0.0,1,pos_nonword,,,Mamfe Airport,,
lxa,0.0,1,pos_nonword,,,Lhasa Gonggar Airport,,
lwy,0.0,1,pos_nonword,,,Lawas Airport,,
lwsk,0.0,1,pos_nonword,,,"Skopje ""Alexander the Great"" Airport",,
lwoh,0.0,1,pos_nonword,,,"Ohrid ""St. Paul the Apostle"" Airport",,
lwoc ,0.0,1,pos_nonword,,,,Landing Without Clrnc ,
lwo,0.0,1,pos_nonword,,,Lviv Danylo Halytskyi International Airport,,
lwk,0.0,1,pos_nonword,,,Tingwall Airport ,,
lybe,0.0,1,pos_nonword,,,Belgrade Nikola Tesla Airport,,
lwi,0.0,1,pos_nonword,,,Lowai Airport,,
lwh,0.0,1,pos_nonword,,,Lawn Hill Airport,,
lwe,0.0,1,pos_nonword,,,Wonopito Airport,,
mmes,0.0,1,pos_nonword,,,Ensenada Airport,,
mmg,0.0,1,pos_nonword,,,Mount Magnet Airport,,
mmcz,0.0,1,pos_nonword,,,Cozumel International Airport,,
mmm,0.0,1,pos_nonword,,,Middlemount Airport,,
mmda,0.0,1,pos_nonword,,,Ciudad Constituci≤n Airport,,
mmdm,0.0,1,pos_nonword,,,Ciudad Mante National Airport,,
mmdo,0.0,1,pos_nonword,,,General Guadalupe Victoria International Airport,,
mmmz,0.0,1,pos_nonword,,,General Rafael Buelna International Airport,,
mmmv,0.0,1,pos_nonword,,,Venustiano Carranza International Airport,,
mmmt,0.0,1,pos_nonword,,,Minatitlßn/Coatzacoalcos International Airport,,
mmmm,0.0,1,pos_nonword,,,General Francisco J. Mujica International Airport,,
mmml,0.0,1,pos_nonword,,,General Rodolfo Sßnchez Taboada International Airport,,
mmmg,0.0,1,pos_nonword,,,MulegΘ Airstrip,,
mmmd,0.0,1,pos_nonword,,,Manuel Crescencio Rej≤n International Airport,,
mmma,0.0,1,pos_nonword,,,General Servando Canales International Airport,,
mmlp,0.0,1,pos_nonword,,,Manuel Mßrquez de Le≤n International Airport,,
mmgr,0.0,1,pos_nonword,,,Guerrero Negro Airport,,
mmlo,0.0,1,pos_nonword,,,Del Bajφo International Airport ,,
mmlm,0.0,1,pos_nonword,,,Fort Valley Federal International Airport,,
mmlc,0.0,1,pos_nonword,,,Lßzaro Cßrdenas Airport,,
mmjc,0.0,1,pos_nonword,,,Jorge JimΘnez Cant· National Airport,,
mmja,0.0,1,pos_nonword,,,El Lencero Airport,,
mmit,0.0,1,pos_nonword,,,Ixtepec Airport,,
mmio,0.0,1,pos_nonword,,,Plan de Guadalupe International Airport,,
mmim,0.0,1,pos_nonword,,,Isla Mujeres Airport,,
mmia,0.0,1,pos_nonword,,,Licenciado Miguel de la Madrid Airport,,
mmho,0.0,1,pos_nonword,,,General Ignacio Pesqueira Garcφa International Airport,,
mmhc,0.0,1,pos_nonword,,,Tehuacßn Airport,,
mntn,0.0,1,pos_nonword,"Maintain, Maintained, Maintaining",,,,
mnu,0.0,1,pos_nonword,,,Mawlamyaing Airport,,
mnw,0.0,1,pos_nonword,,,MacDonald Downs Airport,,
mgo,0.0,1,pos_nonword,,,Manega Airport,,
mgrt,0.0,1,pos_nonword,,,Retalhuleu Airport,,
mgrd,0.0,1,pos_nonword,,,Rφo Dulce Airport ,,
mgrb,0.0,1,pos_nonword,,,Rubelsanto Airport,,
mgr ,0.0,1,pos_nonword,,,,Manager ,
mgqz,0.0,1,pos_nonword,,,Quetzaltenango Airport,,
mgqc,0.0,1,pos_nonword,,,QuichΘ Airport,,
mgq,0.0,1,pos_nonword,,,Aden Adde International Airport,,
mgpp,0.0,1,pos_nonword,,,Popt·n Airport,,
mgpg,0.0,1,pos_nonword,,,Playa Grande Airport,,
mgpb,0.0,1,pos_nonword,,,Puerto Barrios Airport,,
mgp,0.0,1,pos_nonword,,,Manga Airport,,
mhir,0.0,1,pos_nonword,,,Iriona Airport,,
mib,0.0,1,pos_nonword,,,Minot Air Force Base,,
mhju,0.0,1,pos_nonword,,,Juticalpa Airport,,
mhk,0.0,1,pos_nonword,,,Manhattan Regional Airport,,
mhl,0.0,1,pos_nonword,,,Marshall Memorial Municipal Airport,,
mi ,0.0,1,pos_nonword,,,,Mile ,
mhz ,0.0,1,pos_nonword,,,,Megahertz ,
mhyr,0.0,1,pos_nonword,,,Yoro Airport,,
mhy,0.0,1,pos_nonword,,,Morehead Airport,,
mhx,0.0,1,pos_nonword,,,Manihiki Island Airport,,
mhw,0.0,1,pos_nonword,,,Monteagudo Airport,,
mhut,0.0,1,pos_nonword,,,┌tila Airport,,
mhul,0.0,1,pos_nonword,,,Sulaco Airport,,
mgs,0.0,1,pos_nonword,,,Mangaia Airport,,
mgsj,0.0,1,pos_nonword,,,San JosΘ Airport,,
mnwp,0.0,1,pos_nonword,,,Waspam Airport,,
mgtk,0.0,1,pos_nonword,,,Mundo Maya International Airport,,
mjz,0.0,1,pos_nonword,,,Mirny Airport,,
mjw,0.0,1,pos_nonword,,,Mahenye Airport,,
mjv,0.0,1,pos_nonword,,,MurciaûSan Javier Airport,,
mju,0.0,1,pos_nonword,,,Tampa Padang Airport,,
mjt,0.0,1,pos_nonword,,,Mytilene International Airport,,
mjs,0.0,1,pos_nonword,,,Maganja da Costa Airport,,
mjr,0.0,1,pos_nonword,,,Miramar Airport,,
mjq,0.0,1,pos_nonword,,,Jackson Municipal Airport,,
mif,0.0,1,pos_nonword,,,Roy Hurd Memorial Airport ,,
mido,0.0,1,pos_nonword,,Manufacturing Inspection District Office,,,
mic ,0.0,1,pos_nonword,,,,Microphone ,
mhi,0.0,1,pos_nonword,,,Moucha Airport,,
mgu,0.0,1,pos_nonword,,,Manaung Airport,,
mhh,0.0,1,pos_nonword,,,Marsh Harbour Airport,,
mhgs,0.0,1,pos_nonword,,,Gracias Airport,,
mhg,0.0,1,pos_nonword,,MegHERTZ,Mannheim City Airport,,
mhea,0.0,1,pos_nonword,,,El Arrayßn Airport,,
mhcs,0.0,1,pos_nonword,,,Coyoles Airport,,
mhca,0.0,1,pos_nonword,,,Catacamas Airport,,
mhc,0.0,1,pos_nonword,,,Mocopulli Airport,,
mhah,0.0,1,pos_nonword,,,Ahuas Airport,,
mha,0.0,1,pos_nonword,,Minimum Holding Altitude,Mahdia Airport,,
mgx,0.0,1,pos_nonword,,,Moabi Airport,,
mgv,0.0,1,pos_nonword,,,Margaret River Station Airport,,
mhu,0.0,1,pos_nonword,,,Mount Hotham Airport,,
mhtj,0.0,1,pos_nonword,,,Trujillo Airport ,,
mhte,0.0,1,pos_nonword,,,Tela Airport,,
mmq,0.0,1,pos_nonword,,,Mbala Airport,,
mmtn,0.0,1,pos_nonword,,,Tamuφn National Airport,,
mmtm,0.0,1,pos_nonword,,,General Francisco Javier Mina International Airport,,
mmtg,0.0,1,pos_nonword,,,┴ngel Albino Corzo International Airport,,
mmtc,0.0,1,pos_nonword,,,Francisco Sarabia International Airport ,,
mmsz,0.0,1,pos_nonword,,,Salina Cruz Airport,,
mmsm,0.0,1,pos_nonword,,,Santa Lucφa Air Force Base Num 1,,
mmzo,0.0,1,pos_nonword,,,Playa de Oro International Airport,,
mmsf,0.0,1,pos_nonword,,,San Felipe International Airport,,
mms,0.0,1,pos_nonword,,Maintenance Monitoring System,Selfs Airport,,
mmrx,0.0,1,pos_nonword,,,General Lucio Blanco International Airport,,
mmqt,0.0,1,pos_nonword,,,QuerΘtaro Intercontinental Airport,,
mmps,0.0,1,pos_nonword,,,Puerto Escondido International Airport,,
mhsr,0.0,1,pos_nonword,,,Santa Rosa de Copßn Airport,,
mmpq,0.0,1,pos_nonword,,,Palenque International Airport,,
mmpn,0.0,1,pos_nonword,,,Ignacio L≤pez Ray≤n International Airport,,
mmpl,0.0,1,pos_nonword,,,Punta Colorada Airstrip,,
mmpe,0.0,1,pos_nonword,,,Puerto Pe±asco International Airport,,
mmpb,0.0,1,pos_nonword,,,Hermanos Serdßn International Airport,,
mmpa,0.0,1,pos_nonword,,,El Tajφn National Airport,,
mmp,0.0,1,pos_nonword,,,San Bernardo Airport,,
mmzm,0.0,1,pos_nonword,,,Zamora National Airport,,
mna,0.0,1,pos_nonword,,,Melangguane Airport,,
mll,0.0,1,pos_nonword,,,Marshall Don Hunter Sr. Airport ,,
mno,0.0,1,pos_nonword,,,Manono Airport,,
mmtp,0.0,1,pos_nonword,,,Tapachula International Airport,,
mmva,0.0,1,pos_nonword,,,Carlos Rovirosa PΘrez International Airport,,
mmvr,0.0,1,pos_nonword,,,General Heriberto Jara International Airport,,
