tracon_month,pos_nonword_ct,pos_nonword_unique_ct,all_abrevs_no_overcount_ct,all_abrevs_no_overcount_unique_ct,casa_ct,casa_unique_ct,faa_ct,faa_unique_ct,iata_ct,iata_unique_ct,nasa_ct,nasa_unique_ct,hand_ct,hand_unique_ct
U90 2016/7,6,2,7,3,4,1,4,1,6,2,0,0,0,0
U90 2017/10,11,5,27,15,6,4,9,5,3,1,0,0,5,2
U90 2017/5,9,5,19,8,5,3,7,4,6,3,0,0,2,1
U90 2018/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U90 2018/7,4,3,5,4,2,1,3,2,2,1,0,0,2,2
U90 2019/1,8,2,14,5,10,3,8,2,4,1,0,0,0,0
U90 2019/2,33,13,43,20,22,9,20,7,16,5,0,0,7,4
UAAA 2008/5,47,23,74,35,24,10,8,6,14,7,30,10,34,15
UAAA 2009/2,4,4,15,10,3,3,3,3,2,2,0,0,0,0
UAAA 2009/7,2,2,10,6,1,1,1,1,2,2,0,0,0,0
UBS 1992/11,37,17,47,24,12,8,5,2,15,5,22,13,20,10
UCA 1996/3,41,20,54,28,16,9,9,4,10,8,26,15,25,11
UCA 1997/9,34,18,45,26,15,10,10,6,9,7,10,6,18,7
UGN 1997/11,30,10,34,12,12,5,8,3,6,3,10,4,20,6
UHHH 2003/11,31,14,45,25,10,8,8,4,6,4,23,12,24,9
UIO 1988/2,47,16,60,23,34,9,14,6,11,7,15,7,13,6
UIO 1995/4,63,20,80,30,31,10,11,6,17,6,25,10,30,11
UIO 1996/1,30,19,39,26,18,12,12,8,7,7,13,8,16,9
UIO 1996/5,28,9,34,11,12,4,14,3,20,5,10,5,8,4
UIO 1997/7,20,11,31,16,17,6,6,4,14,5,6,4,8,5
UIO 1998/10,10,9,23,14,7,5,5,5,5,5,7,4,5,4
UMP 1994/6,58,18,72,25,28,8,24,7,34,10,10,4,20,9
UN90 1988/8,17,12,25,18,10,8,3,3,5,3,9,6,9,6
UUC 1989/12,19,10,25,13,6,5,5,4,6,5,9,5,11,3
UUDD 2002/4,10,5,30,11,5,2,0,0,4,1,13,5,7,2
UUDD 2011/5,4,4,6,6,2,2,2,2,3,3,0,0,1,1
UUEE 1995/2,39,21,69,38,34,18,6,6,13,8,26,14,22,11
UUEE 2003/12,33,11,47,16,11,4,2,1,4,3,11,6,24,6
UUEE 2007/2,21,14,41,25,18,8,6,3,14,6,13,7,11,8
UUEE 2008/5,54,26,105,41,41,12,7,6,29,9,44,16,26,14
UUEE 2013/10,6,5,25,13,3,2,2,2,3,3,1,1,3,2
UUZ 1995/3,16,10,31,17,13,5,1,1,12,6,6,2,11,6
VABB 2001/2,78,20,146,32,60,10,16,5,28,6,30,11,32,11
VABB 2004/5,11,7,19,11,10,4,3,2,8,4,7,5,2,2
VABB 2006/10,49,23,73,30,26,9,7,3,8,4,37,13,40,16
VABB 2007/9,16,11,20,13,12,6,3,2,7,4,9,6,5,4
VABB 2008/9,40,12,78,19,48,8,14,3,20,5,38,11,20,7
VABB 2011/8,3,2,7,3,7,3,3,2,3,2,0,0,0,0
VABB 2014/7,9,5,16,7,15,6,9,5,5,2,0,0,1,1
VAD 1991/3,39,21,46,26,15,7,6,3,13,8,13,7,23,11
VAD 1991/4,32,13,43,18,13,5,17,6,10,6,11,5,22,7
VAD 1998/3,7,7,9,8,3,2,1,1,2,2,4,4,4,4
VAD 1999/4,25,14,50,20,8,4,1,1,9,4,10,7,14,9
VAD 1999/8,57,24,70,32,45,15,18,9,13,9,23,14,17,10
VAD 2000/5,35,19,59,34,24,11,5,5,5,4,14,13,19,12
VAD 2002/12,19,8,29,12,13,4,7,2,7,3,9,5,9,5
VAD 2004/9,54,15,108,23,32,6,0,0,26,6,16,6,32,10
VAO 1997/9,39,17,48,22,16,6,16,5,11,3,11,5,14,9
VBC 1994/1,50,34,79,48,29,15,14,10,20,14,18,14,20,13
VBG 1990/1,33,16,53,26,19,8,9,2,11,7,21,11,21,8
VBG 1990/3,38,12,56,20,30,10,14,5,16,5,18,7,10,4
VBG 1990/8,84,39,112,55,54,19,42,18,24,13,24,15,38,22
VBG 1992/11,43,26,64,40,30,14,5,5,20,13,22,12,14,10
VBG 1992/2,43,16,52,19,9,4,17,5,6,3,12,5,30,11
VBG 1993/11,22,14,33,22,11,6,5,3,8,6,7,5,11,7
VBG 1993/3,69,31,98,45,41,14,25,6,31,13,38,19,37,18
VCV 1991/12,65,32,112,48,49,17,29,8,39,17,31,16,21,12
VGB 1993/4,124,32,146,44,55,21,33,9,60,17,45,12,41,11
VGZR 2006/4,50,22,61,30,27,9,25,7,12,6,22,13,24,13
VHHH 1999/3,40,10,44,12,14,4,16,3,20,5,22,6,20,5
VHHH 1999/8,6,4,7,5,5,3,6,4,5,3,2,1,0,0
VHHH 1999/9,15,12,19,16,9,7,1,1,5,5,2,2,5,4
VHHH 2000/6,30,21,34,25,14,12,5,5,15,11,10,7,13,9
VHHH 2001/5,43,25,67,34,26,11,12,9,9,7,14,10,24,14
VHHH 2002/4,39,17,46,22,27,11,15,5,13,7,13,6,14,7
VHHH 2002/9,15,10,25,16,18,10,11,5,9,5,7,7,5,4
VHHH 2003/4,4,4,10,7,3,2,1,1,2,1,2,2,2,2
VHHH 2003/6,17,15,34,23,18,8,3,3,9,4,10,8,9,8
VHHH 2004/1,180,39,246,54,124,19,74,11,100,15,66,15,78,20
VHHH 2004/10,53,18,66,28,38,14,21,6,22,7,21,11,21,9
VHHH 2010/6,23,11,34,18,19,9,21,9,17,8,3,2,6,3
VHHH 2012/12,1,1,2,2,0,0,1,1,1,1,0,0,0,0
VHHH 2012/5,0,0,16,6,2,2,1,1,0,0,0,0,0,0
VHHH 2013/7,12,6,17,8,0,0,8,3,11,5,0,0,1,1
VHHH 2014/12,4,1,4,1,4,1,4,1,4,1,0,0,0,0
VHHH 2014/4,12,6,35,13,10,2,4,3,4,3,0,0,8,3
VHHH 2016/8,14,6,40,10,30,5,10,4,6,3,0,0,2,1
VHHK 1993/4,6,5,8,7,4,3,1,1,1,1,1,1,3,3
VHHK 1998/11,23,13,25,15,14,6,12,4,16,7,12,8,3,3
VHHK 1999/3,122,31,220,52,88,15,54,10,86,15,58,13,56,15
VHHK 2001/1,28,11,30,13,12,4,10,2,21,5,10,5,7,6
VHHK 2002/1,59,23,77,31,41,17,30,9,29,9,32,12,23,9
VHHK 2004/8,50,19,74,29,28,12,8,6,16,9,27,12,26,9
VHHK 2004/9,64,19,140,29,96,13,6,3,50,9,46,9,26,8
VHHK 2014/7,9,6,22,9,1,1,2,2,4,2,0,0,4,3
VHHK 2014/8,15,6,18,8,1,1,4,3,7,3,0,0,8,3
VHHK 2017/9,5,3,20,9,2,1,3,2,3,2,0,0,2,1
VIDP 2008/4,37,13,53,18,24,10,21,5,26,7,7,5,13,5
VIDP 2008/5,20,9,23,11,9,7,11,4,14,5,1,1,3,2
VIDP 2008/9,54,15,106,22,68,11,16,4,50,5,12,4,18,5
VIDP 2009/7,13,7,19,10,12,5,10,6,1,1,1,1,5,3
VIDP 2012/6,18,5,18,5,4,2,2,1,8,2,0,0,8,2
VIDP 2014/8,30,9,40,15,19,6,21,6,17,5,1,1,5,2
VIDP 2015/1,2,2,4,3,0,0,0,0,1,1,1,1,1,1
VLD 1990/2,33,17,37,21,17,8,6,5,4,4,16,10,17,10
VLD 1990/3,22,9,62,20,26,7,12,4,2,1,20,7,12,6
VLD 1990/8,22,15,29,20,13,9,8,7,8,5,7,4,10,6
VLD 1991/4,56,18,68,23,26,7,8,3,20,5,20,8,22,10
VLD 1992/11,26,13,29,15,15,7,12,7,12,6,7,4,8,5
VLD 1992/12,17,10,23,14,11,6,6,3,8,4,9,7,8,6
VLD 1999/3,62,16,80,19,40,9,8,4,20,7,32,9,30,6
VLD 2000/2,20,13,25,18,8,6,3,2,10,6,7,6,7,6
VLD 2002/6,58,10,90,17,42,5,18,2,24,4,18,4,30,6
VLD 2002/8,33,14,43,20,19,9,10,4,16,6,20,10,15,6
VLD 2018/1,15,6,23,9,8,3,7,4,11,3,0,0,2,2
VNY 1990/4,8,7,9,8,4,3,4,3,2,2,3,3,4,4
VNY 1990/6,10,6,12,8,6,4,0,0,7,5,6,6,2,2
VNY 1991/12,61,27,83,39,44,16,28,13,30,13,15,10,13,9
VNY 1995/4,49,23,67,35,35,17,20,8,27,12,34,16,19,9
VNY 1995/5,35,18,50,26,20,7,17,5,9,4,10,8,16,9
VNY 1997/10,85,30,97,39,29,14,29,8,20,8,37,18,58,19
VNY 1998/8,6,6,8,8,1,1,1,1,5,5,2,2,1,1
VPG 1998/12,75,28,109,39,64,14,28,8,51,12,35,16,29,15
VPS 1988/4,40,18,44,21,6,3,5,3,8,6,12,6,30,11
VPS 1988/6,30,20,57,26,27,7,6,5,26,9,23,7,17,10
VPS 1988/7,10,6,10,6,4,2,4,2,3,1,7,4,6,4
VPS 1988/9,15,11,24,19,9,7,5,3,7,5,4,4,5,5
VPS 1989/5,33,20,46,28,21,8,11,4,8,4,18,11,17,13
VPS 1989/7,10,9,13,11,8,6,7,6,5,4,2,2,3,3
VPS 1990/1,58,21,73,29,22,8,15,6,13,5,15,8,29,13
VPS 1990/11,28,20,42,30,16,10,6,4,17,9,13,9,17,13
VPS 1990/12,28,16,32,19,13,6,4,1,15,7,25,14,12,8
VPS 1990/4,34,16,51,21,24,7,4,3,18,7,10,3,18,8
VPS 1990/5,6,6,6,6,3,3,3,3,1,1,2,2,2,2
VPS 1991/1,30,13,35,16,6,3,6,3,7,4,21,8,23,9
VPS 1991/10,63,23,80,35,36,16,20,9,24,7,20,8,26,11
VPS 1991/11,72,18,101,29,37,11,16,4,25,7,53,16,50,13
VPS 1991/12,33,13,40,20,15,6,15,6,5,2,5,5,23,11
VPS 1992/10,23,11,38,18,21,8,2,2,9,4,14,6,13,7
VPS 1992/11,37,21,56,27,20,11,4,3,12,9,22,11,27,12
VPS 1992/8,23,12,27,15,16,8,10,6,7,3,17,8,10,6
VPS 1993/2,29,19,40,28,18,13,12,9,13,9,17,13,18,11
VPS 1993/5,12,12,20,19,9,9,5,5,4,4,4,4,6,6
VPS 1994/9,4,4,6,6,3,3,1,1,3,3,3,3,3,3
VPS 1995/3,64,27,88,38,46,14,30,8,31,11,34,18,24,14
VPS 1995/6,10,7,14,10,8,5,3,2,3,2,7,5,5,4
VPS 1996/1,31,20,48,33,18,11,7,3,11,7,12,8,17,11
VPS 1996/12,73,31,87,45,19,12,15,5,20,12,25,16,42,14
VPS 1996/2,29,13,46,22,12,9,8,4,8,7,10,7,16,6
VPS 1997/2,141,45,207,70,107,30,54,20,45,17,61,23,72,24
VPS 1997/3,73,23,110,37,47,14,22,5,32,11,22,13,34,10
VPS 1997/5,32,12,42,17,10,5,6,3,8,3,12,4,18,6
VPS 1997/6,37,26,70,35,35,11,9,5,20,8,26,15,23,15
VPS 1997/7,11,9,14,12,4,4,5,4,2,2,4,4,6,4
VPS 1997/9,17,7,27,13,16,7,4,1,9,4,19,9,10,5
VPS 1998/10,36,17,45,22,22,9,15,6,5,4,15,8,20,11
VPS 2002/12,27,15,38,21,22,9,13,6,9,4,6,5,7,6
VPS 2003/2,66,18,80,25,26,8,22,7,30,9,38,9,30,7
VPS 2004/3,26,17,47,24,28,9,6,3,15,6,26,15,13,9
VPS 2004/6,68,28,123,45,69,19,29,12,46,9,32,14,40,14
VPS 2004/7,132,31,167,48,70,18,57,8,33,10,74,18,64,14
VPS 2004/8,20,11,25,15,10,6,4,3,6,3,12,6,13,7
VPS 2004/9,90,19,94,21,34,6,36,7,24,5,46,8,52,11
VPS 2005/8,22,14,26,18,13,9,7,4,6,4,16,11,13,9
VPS 2006/11,20,14,29,18,14,8,8,4,8,4,17,11,8,7
VPS 2006/12,47,23,55,30,16,10,13,9,17,11,12,8,28,12
VPS 2006/2,58,24,74,31,24,10,15,9,7,3,22,11,34,14
VPS 2007/3,64,20,90,27,24,8,14,6,20,8,12,5,42,10
VPS 2007/7,21,13,33,19,19,11,8,6,4,4,15,6,11,7
VPS 2008/10,84,36,107,47,53,20,28,14,26,10,27,13,39,17
VPS 2009/3,19,4,38,10,14,4,15,3,9,1,0,0,8,2
VPS 2010/10,8,5,17,10,6,4,6,4,7,4,0,0,0,0
VPS 2010/7,18,6,23,9,11,6,12,5,2,2,1,1,10,2
VPS 2011/5,12,6,16,8,6,4,4,4,2,1,3,3,8,3
VPS 2011/6,9,3,14,5,8,2,8,2,6,2,0,0,0,0
VPS 2012/3,18,6,26,11,6,3,11,5,3,2,0,0,11,3
VPS 2013/3,13,8,18,10,6,4,9,6,3,3,1,1,6,3
VPS 2013/4,30,8,36,11,6,2,20,6,0,0,4,1,22,6
VPS 2013/8,14,4,15,5,4,3,11,3,6,3,1,1,0,0
VPS 2015/11,2,1,14,6,4,2,2,1,2,1,2,1,2,1
VPS 2016/5,55,10,79,20,35,8,37,9,26,6,6,3,25,3
VPS 2017/11,5,3,12,7,5,2,5,3,0,0,2,1,4,2
VPS 2019/1,20,5,22,6,4,1,8,2,6,2,4,1,14,3
VPS 2019/5,0,0,2,2,1,1,0,0,0,0,1,1,0,0
VTBD 2001/9,10,7,13,10,2,2,1,1,3,2,4,2,7,5
VVI 1996/7,68,24,95,39,32,12,20,5,17,8,18,12,34,13
W69 1992/1,56,27,81,37,43,15,8,4,27,13,19,11,20,13
WMKK 2007/6,18,17,19,18,5,5,5,5,4,4,8,7,10,9
WMKK 2008/4,34,15,52,24,24,10,8,3,8,3,26,12,20,9
WRB 1997/7,32,18,51,31,17,11,13,7,9,6,18,11,22,12
WRI 1988/1,31,16,46,26,15,10,4,3,13,7,15,10,10,5
WRI 1988/4,73,26,96,35,32,9,21,7,22,10,20,12,31,12
WRI 1988/5,25,13,35,19,6,4,4,3,5,5,9,5,17,7
WRI 1989/10,55,26,75,38,27,10,16,8,17,11,11,8,20,13
WRI 1989/11,25,15,32,22,7,6,8,5,7,4,11,7,16,9
WRI 1989/3,25,15,39,20,10,6,6,3,5,4,7,5,14,8
WRI 1989/6,78,27,110,42,52,15,26,7,31,11,23,10,37,13
WRI 1990/2,23,13,25,15,8,4,8,4,8,5,12,6,14,8
WRI 1990/3,62,17,72,20,38,9,26,6,20,7,12,6,18,6
WRI 1990/4,27,19,44,28,11,7,10,6,9,6,11,10,15,12
WRI 1990/6,47,24,65,35,20,11,7,3,18,8,29,13,23,13
WRI 1990/8,25,13,29,17,12,5,6,2,10,5,6,4,6,5
WRI 1991/10,24,12,35,20,15,9,4,2,6,6,14,7,12,5
WRI 1991/3,79,34,105,51,52,22,22,12,42,17,17,14,15,13
WRI 1991/6,18,11,35,17,21,6,4,3,6,2,17,7,8,7
WRI 1992/1,26,17,44,26,12,8,7,6,10,7,10,7,15,10
WRI 1992/10,18,14,23,19,8,8,11,8,6,6,4,4,11,7
WRI 1992/6,32,12,50,18,18,6,18,5,18,7,14,5,16,5
WRI 1992/8,15,10,29,18,10,5,1,1,6,4,6,5,6,5
WRI 1994/10,61,20,99,31,14,7,4,3,10,4,48,12,44,13
WRI 1994/2,13,12,20,16,9,6,4,3,6,5,4,4,6,6
WRI 1994/4,16,12,23,17,13,9,7,6,10,8,4,3,5,3
WRI 1994/5,16,11,26,19,6,6,6,5,5,5,11,6,11,6
WRI 1995/3,18,7,38,14,16,6,3,2,2,2,16,5,11,4
WRI 1995/4,76,32,110,46,53,21,26,11,31,14,40,18,31,13
WRI 1995/5,62,17,96,26,36,9,24,5,22,4,26,7,26,9
WRI 1995/7,19,14,26,19,10,5,3,1,9,8,7,7,5,4
WRI 1996/4,14,9,23,14,5,3,2,1,4,3,2,2,7,4
WRI 1996/7,21,11,27,17,9,7,6,4,7,4,5,3,9,3
WRI 1997/12,11,7,17,11,7,4,0,0,7,4,5,5,3,3
WRI 1997/3,81,28,106,41,33,11,27,8,32,8,20,9,30,15
WRI 1997/7,96,27,128,44,49,16,27,11,24,10,32,15,51,15
WRI 1997/9,19,14,24,17,8,4,4,4,1,1,8,7,13,11
WRI 1998/4,31,11,50,19,27,9,3,2,14,6,11,7,9,6
WRI 1998/5,34,12,66,22,30,8,6,2,10,4,22,9,12,6
WRI 1998/6,45,22,66,31,24,10,13,6,16,10,16,8,23,11
WRI 1998/7,26,12,33,19,14,9,3,2,8,3,6,4,13,6
WRI 2003/3,50,32,87,48,44,20,22,12,18,10,26,16,23,15
WRI 2003/4,164,52,227,75,97,24,77,21,71,25,36,15,45,19
WRI 2003/7,132,24,212,40,72,13,30,6,18,5,56,16,94,17
WRI 2003/9,89,33,111,47,50,19,23,11,27,14,34,16,43,16
WRI 2004/3,31,9,36,11,10,5,2,2,9,6,20,6,17,3
WRI 2004/4,20,8,38,16,21,8,7,3,15,6,16,5,8,3
WRI 2006/8,49,22,60,28,31,13,15,7,11,7,14,8,22,10
WRI 2007/5,75,27,120,51,43,17,23,9,53,14,27,13,20,8
WRI 2008/7,9,5,11,7,3,3,2,2,4,3,1,1,5,2
WRI 2009/12,22,9,27,11,7,4,13,4,13,6,1,1,8,2
WRI 2010/7,2,1,3,2,1,1,0,0,2,1,0,0,0,0
WRI 2014/10,10,7,18,10,3,3,5,4,5,4,0,0,4,2
WRI 2014/7,7,6,11,9,5,4,5,4,5,4,0,0,1,1
WRI 2015/3,20,5,28,7,26,6,22,5,10,2,0,0,0,0
WRI 2015/4,19,10,54,21,7,2,12,5,14,7,0,0,4,2
WRI 2016/8,12,4,22,6,2,1,4,2,10,3,0,0,2,1
WSSS 2000/7,56,13,78,21,24,7,20,4,22,5,44,9,36,9
WSSS 2002/2,18,14,32,26,7,6,2,2,10,7,12,9,7,7
XNA 2004/10,2,1,4,3,0,0,0,0,2,1,0,0,0,0
XNA 2004/5,11,10,15,12,10,7,5,4,3,2,3,3,3,3
XNA 2014/4,5,4,7,5,3,2,4,3,4,3,0,0,1,1
XXZ 1996/10,44,19,70,32,33,14,23,9,22,10,21,11,17,9
XYZ 1992/11,30,18,43,26,23,15,21,10,12,8,8,8,17,9
XYZ 1995/10,35,18,47,25,10,7,18,7,12,6,11,9,23,12
Y90 1999/11,19,14,24,17,13,9,12,8,4,4,2,2,9,6
Y90 1999/6,44,19,66,24,29,10,10,6,15,8,23,10,20,8
Y90 1999/7,18,6,30,8,18,3,6,1,2,1,14,6,8,4
Y90 1999/9,73,33,110,51,48,21,14,11,24,13,36,14,42,17
Y90 2000/11,7,7,15,13,9,7,4,4,5,4,3,2,4,4
Y90 2000/2,17,14,33,20,16,7,3,2,10,4,16,10,8,7
Y90 2000/4,30,20,43,25,13,5,2,2,6,4,10,8,19,12
Y90 2000/7,196,36,254,48,112,18,52,6,62,13,102,24,86,17
Y90 2000/8,16,11,21,16,8,7,5,4,7,5,8,5,8,5
Y90 2001/10,18,10,22,13,9,5,2,2,5,3,9,5,6,3
Y90 2001/11,18,12,23,14,11,6,4,3,10,6,7,5,7,5
Y90 2001/12,20,8,36,14,16,6,14,5,10,4,8,3,6,3
Y90 2001/5,53,19,78,26,32,11,18,8,15,7,23,6,26,8
Y90 2002/1,22,13,44,23,17,8,4,2,6,5,14,9,12,6
Y90 2002/12,19,13,36,25,12,7,5,3,3,2,9,8,11,8
Y90 2002/2,36,17,46,20,25,8,15,6,17,6,12,8,12,8
Y90 2002/4,38,22,56,32,25,12,15,5,9,6,11,10,14,12
Y90 2002/5,46,20,61,25,18,5,12,5,7,4,12,7,32,14
Y90 2002/8,71,27,95,42,47,18,18,6,23,11,37,14,25,9
Y90 2003/1,44,25,55,33,19,10,12,7,19,12,15,10,16,11
Y90 2003/10,23,19,49,29,21,9,6,6,6,5,12,9,15,12
Y90 2003/11,15,14,40,21,20,7,2,2,5,3,12,9,11,10
Y90 2003/12,18,9,27,13,16,6,7,3,7,3,9,5,4,3
Y90 2003/4,56,25,74,35,34,14,16,9,16,9,22,12,25,11
Y90 2004/10,61,27,107,45,48,15,9,3,37,12,38,16,30,16
Y90 2004/2,13,7,15,9,8,3,1,1,0,0,5,4,6,5
Y90 2004/3,17,11,21,15,3,3,2,2,4,3,8,5,11,6
Y90 2004/5,72,27,86,31,32,11,16,4,23,7,46,15,28,12
Y90 2004/6,65,28,75,35,29,9,13,3,17,9,33,15,33,18
Y90 2004/7,16,11,20,13,4,2,3,2,5,3,9,5,9,6
Y90 2004/8,41,17,50,23,22,8,15,4,11,4,34,14,22,10
Y90 2005/11,53,26,84,41,39,16,20,8,18,11,21,12,20,10
Y90 2005/12,29,15,31,16,9,5,2,2,21,9,20,9,5,4
Y90 2005/2,21,17,34,23,9,7,3,3,10,7,8,7,10,8
Y90 2005/6,21,13,33,20,15,8,4,3,8,5,12,7,12,6
Y90 2005/7,14,11,20,14,9,5,3,2,6,5,7,5,6,5
Y90 2006/10,27,16,39,25,17,10,11,7,14,8,11,6,8,6
Y90 2006/5,12,8,24,10,15,3,5,3,5,3,3,3,5,3
Y90 2006/6,3,3,7,5,3,3,1,1,0,0,1,1,1,1
Y90 2006/7,55,20,69,28,35,13,16,3,19,8,29,13,22,9
Y90 2006/8,20,13,36,18,15,5,2,1,6,5,10,7,8,6
Y90 2007/2,36,20,58,31,24,13,4,4,16,11,22,10,16,8
Y90 2008/4,72,15,84,23,38,10,2,1,47,7,10,4,13,6
Y90 2008/5,71,27,92,33,29,9,17,5,20,9,36,14,50,15
Y90 2008/6,10,6,28,11,7,3,1,1,3,2,11,4,6,3
Y90 2009/8,6,4,15,8,2,2,2,1,4,3,0,0,2,1
Y90 2010/1,12,6,15,9,6,3,10,4,5,3,4,1,4,1
Y90 2010/11,31,11,39,14,27,7,24,6,26,8,2,2,2,2
Y90 2010/5,12,8,17,11,3,3,3,3,11,7,0,0,0,0
Y90 2010/6,5,4,6,5,2,2,4,3,5,4,0,0,0,0
Y90 2013/10,9,4,15,7,2,1,4,2,7,3,0,0,0,0
Y90 2015/7,29,10,36,15,13,5,21,5,9,6,0,0,11,2
Y90 2016/8,36,6,52,9,30,4,16,2,20,4,0,0,12,1
Y90 2018/7,15,5,16,6,8,2,13,3,3,2,0,0,6,2
YBL 1995/1,110,24,156,37,78,13,38,7,44,9,40,10,50,14
YEG 1989/4,20,13,32,17,19,7,7,4,10,5,9,7,9,7
YEG 1991/8,20,12,28,17,10,8,3,3,8,7,11,7,13,6
YEG 1995/8,28,15,49,27,19,11,5,4,13,8,17,10,15,9
YEG 1996/11,44,14,54,18,20,6,8,3,8,4,24,9,24,7
YHZ 1994/11,1,1,1,1,1,1,1,1,0,0,0,0,0,0
YHZ 1995/9,23,16,36,24,13,6,8,3,13,9,9,7,7,7
YHZ 1998/6,21,7,32,14,5,3,2,1,17,4,4,2,6,3
YIP 1994/8,11,9,15,12,7,4,4,3,3,2,5,4,6,6
YKM 1988/5,73,29,92,40,33,13,27,6,33,12,20,13,35,13
YKM 1989/8,24,16,48,24,11,8,4,2,4,3,13,9,16,10
YKM 1990/1,71,36,86,47,31,20,25,13,32,15,26,16,33,18
YKM 1991/1,43,22,57,31,32,15,18,9,16,10,15,12,13,8
YKM 1995/3,18,14,26,19,16,10,11,7,5,5,7,6,8,7
YKM 1997/12,18,9,24,12,8,4,6,3,9,4,1,1,3,2
YKM 1998/7,41,19,70,30,32,13,15,6,11,8,17,10,19,9
YMH 1996/1,42,17,44,19,26,9,15,7,16,6,20,9,15,7
YMX 1989/6,36,20,51,32,16,8,7,3,11,7,19,11,21,12
YMX 1991/11,34,11,64,21,32,8,4,1,14,5,22,8,14,5
YMX 1995/2,29,16,50,27,22,9,9,4,10,6,8,6,15,8
YMX 1996/11,54,14,74,22,12,4,4,1,14,4,22,6,32,7
YNG 1988/11,36,19,46,28,20,12,9,4,15,9,27,14,15,8
YNG 1989/10,25,19,27,21,9,9,9,6,13,11,2,2,10,6
YNG 1989/4,36,22,40,26,15,7,9,4,15,9,12,9,10,8
YNG 1989/7,18,8,23,13,2,2,1,1,3,2,6,3,14,5
YNG 1989/8,29,16,38,23,11,6,6,3,12,8,8,5,12,8
YNG 1990/1,38,20,50,29,17,10,7,4,16,5,17,10,16,11
YNG 1990/5,12,8,17,13,9,6,2,1,5,5,8,7,4,3
YNG 1991/11,42,14,60,19,48,14,14,6,22,8,20,7,10,4
YNG 1991/5,17,11,21,14,8,5,8,5,8,5,9,5,4,2
YNG 1993/10,68,15,92,20,22,6,12,1,20,6,28,9,32,7
YNG 1993/5,20,16,25,18,9,6,2,2,3,3,12,9,12,8
YNG 1994/8,62,28,78,33,43,11,26,7,13,11,25,11,26,10
YNG 1995/12,35,19,51,28,20,8,4,3,16,7,17,8,14,11
YNG 1995/8,29,16,37,19,16,4,9,3,10,5,11,7,12,8
YNG 1996/4,68,41,79,49,30,15,30,13,17,13,23,20,24,19
YNG 1996/8,84,33,103,42,38,15,20,7,44,15,43,19,29,14
YNG 1997/11,26,9,34,11,24,6,10,3,14,5,10,5,6,3
YNG 1997/3,8,5,9,6,3,3,4,1,1,1,7,4,6,3
YNG 1998/4,28,11,33,15,12,7,7,4,8,5,6,5,14,4
YNG 1999/6,24,17,35,21,16,8,5,4,11,7,12,9,12,9
YNG 2000/11,44,17,66,27,24,6,9,4,13,6,23,11,22,10
YNG 2000/8,135,34,171,44,86,15,41,6,61,12,99,28,66,17
YNG 2002/10,6,5,10,7,6,3,1,1,3,1,6,4,3,3
YNG 2004/10,35,22,57,35,30,16,11,7,23,11,14,10,10,9
YNG 2005/6,17,14,35,21,21,10,3,3,10,6,11,6,10,7
YNG 2009/4,13,5,17,8,11,3,11,3,5,2,0,0,6,1
YNG 2013/8,13,8,20,11,13,5,11,6,4,4,0,0,1,1
YOW 1991/3,29,16,41,26,19,12,16,9,8,7,11,6,12,7
YOW 1994/1,40,23,56,33,27,13,14,5,16,10,20,11,16,10
YOW 1997/8,18,11,21,14,9,6,7,4,4,2,9,5,11,7
YQT 1991/9,25,19,42,26,18,10,4,2,14,7,15,10,6,6
YQX 1996/10,30,14,38,18,17,7,9,5,4,2,10,6,17,9
YQX 1996/8,86,35,116,48,44,15,28,13,24,13,48,17,44,16
YSSY 2004/10,9,7,14,11,3,2,0,0,2,2,1,1,6,5
YUL 1988/12,34,26,43,34,14,12,6,6,14,10,11,9,12,10
YUL 1990/7,28,14,44,23,13,7,5,3,19,6,8,6,7,5
YUL 1990/8,23,11,33,16,4,3,5,2,11,4,5,4,13,7
YUL 1991/2,41,23,51,31,32,18,10,8,14,9,18,13,15,9
YUL 1991/4,54,17,74,24,32,9,10,2,34,10,10,5,16,4
YUL 1992/3,10,10,14,14,4,4,1,1,3,3,5,5,6,6
YUL 1993/5,32,19,39,23,15,7,7,3,11,8,17,10,14,7
YUL 1994/4,36,14,59,28,18,10,10,3,17,8,21,10,20,8
YUL 1994/5,4,4,6,6,4,4,3,3,2,2,2,2,1,1
YUL 1994/9,40,18,57,26,14,6,12,2,19,6,29,13,20,11
YUL 1995/1,260,39,402,59,228,18,80,10,110,12,118,22,104,22
YUL 1995/4,42,20,66,29,36,10,13,3,11,6,33,14,20,11
YUL 1995/9,41,14,51,19,17,6,9,3,16,4,23,8,23,8
YUL 1996/1,33,13,44,19,18,9,10,5,23,8,14,6,11,6
YUL 1996/4,15,10,26,13,11,6,6,3,10,5,10,5,5,5
YUL 1996/5,72,21,96,29,30,10,10,5,26,9,38,12,46,10
YUL 1998/11,62,10,76,13,36,4,12,1,22,5,10,3,22,3
YUL 1998/2,30,19,41,26,12,5,12,5,14,7,19,10,15,11
YUL 1998/6,20,14,34,19,12,4,6,3,11,6,9,8,8,7
YUM 1988/12,44,23,57,30,20,10,12,5,22,15,22,11,21,8
YUM 1989/1,46,14,56,20,31,8,22,3,21,7,26,11,13,6
YUM 1991/1,34,17,43,23,17,9,14,6,17,10,6,5,14,6
YUM 1994/1,10,5,22,12,10,3,0,0,2,2,5,4,2,2
