,airport_code,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups,ATADS_Tracon_Tower,Airport Operations,Class,DDSO Service Area,Date,Facility,IFR Itinerant	Air Carrier,IFR Itinerant	Air Taxi,IFR Itinerant	General Aviation,IFR Itinerant	Military,IFR Itinerant	Total,IFR Overflight	Air Carrier,IFR Overflight	Air Taxi,IFR Overflight	General Aviation,IFR Overflight	Military,IFR Overflight	Total,Local	Civil,Local	Military,Local	Total,Region,State,Total Operations,Tower Operations,VFR Itinerant	Air Carrier,VFR Itinerant	Air Taxi,VFR Itinerant	General Aviation,VFR Itinerant	Military,VFR Itinerant	Total,VFR Overflight	Air Carrier,VFR Overflight	Air Taxi,VFR Overflight	General Aviation,VFR Overflight	Military,VFR Overflight	Total
5531,SFO,2016,12,2.0,0.0,0.0,0,2.0,2.0,Tower,36660.0,Towers with Radar,WE,12/2016,SFO ,31620.0,3980.0,664.0,24.0,36288.0,39.0,2.0,3.0,,44.0,0.0,0.0,0.0,AWP,CA,,37383.0,,54.0,171.0,147.0,372.0,,53.0,619.0,7.0,679.0
5532,SFO,2017,7,1.0,0.0,0.0,0,1.0,1.0,Tower,42379.0,Towers with Radar,WE,07/2017,SFO ,36633.0,4432.0,743.0,45.0,41853.0,45.0,2.0,1.0,,48.0,0.0,0.0,0.0,AWP,CA,,42952.0,,62.0,277.0,186.0,526.0,,39.0,477.0,9.0,525.0
5533,SFO,2017,10,0.0,0.0,1.0,0,1.0,1.0,Tower,40550.0,Towers with Radar,WE,10/2017,SFO ,35317.0,3831.0,848.0,52.0,40048.0,80.0,2.0,2.0,,87.0,0.0,0.0,0.0,AWP,CA,,41026.0,,75.0,257.0,170.0,502.0,,32.0,344.0,13.0,389.0
5534,SFO,2018,1,0.0,0.0,1.0,0,1.0,1.0,Tower,37630.0,Towers with Radar,WE,01/2018,SFO ,32421.0,4084.0,754.0,50.0,37309.0,32.0,2.0,0.0,,34.0,0.0,0.0,0.0,AWP,CA,,38022.0,,56.0,107.0,158.0,321.0,,24.0,322.0,12.0,358.0
5535,SFO,2019,7,0.0,1.0,0.0,0,1.0,1.0,Tower,42315.0,Towers with Radar,WE,07/2019,SFO ,36617.0,4431.0,648.0,27.0,41723.0,26.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,AWP,CA,,42723.0,0.0,90.0,302.0,200.0,592.0,0.0,30.0,340.0,8.0,378.0
5536,SFO,2019,8,0.0,0.0,1.0,0,1.0,1.0,Tower,44700.0,Towers with Radar,WE,08/2019,SFO ,38901.0,4428.0,690.0,23.0,44042.0,25.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,AWP,CA,,45071.0,0.0,79.0,389.0,190.0,658.0,0.0,31.0,301.0,13.0,345.0
5537,SJC,1988,2,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538,SJC,1988,3,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5539,SJC,1988,6,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5540,SJC,1988,8,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5541,SJC,1988,9,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5542,SJC,1988,11,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,SJC,1988,12,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5544,SJC,1989,1,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5545,SJC,1989,2,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5546,SJC,1989,4,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5547,SJC,1989,5,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548,SJC,1989,8,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,SJC,1989,10,0.0,0.0,1.0,0,1.0,1.0,Tower,26361.0,Combined TRACON & Tower with Radar,WE,10/1989,SJC ,7674.0,3714.0,9845.0,34.0,21267.0,0.0,0.0,1678.0,0.0,1678.0,4071.0,0.0,4071.0,AWP,CA,,28039.0,395.0,168.0,425.0,35.0,1023.0,0.0,0.0,0.0,0.0,0.0
5550,SJC,1989,12,0.0,0.0,2.0,0,2.0,2.0,Tower,22181.0,Combined TRACON & Tower with Radar,WE,12/1989,SJC ,7366.0,3252.0,7063.0,13.0,17694.0,0.0,0.0,1150.0,0.0,1150.0,3642.0,0.0,3642.0,AWP,CA,,23331.0,366.0,117.0,345.0,17.0,845.0,0.0,0.0,0.0,0.0,0.0
5551,SJC,1990,1,0.0,0.0,1.0,0,1.0,1.0,Tower,22345.0,Combined TRACON & Tower with Radar,WE,01/1990,SJC ,7445.0,3412.0,6955.0,28.0,17840.0,0.0,0.0,0.0,0.0,0.0,3393.0,2.0,3395.0,AWP,CA,,22345.0,392.0,115.0,557.0,46.0,1110.0,0.0,0.0,0.0,0.0,0.0
5552,SJC,1990,3,0.0,0.0,2.0,0,2.0,2.0,Tower,28064.0,Combined TRACON & Tower with Radar,WE,03/1990,SJC ,8001.0,4545.0,9271.0,14.0,21831.0,0.0,0.0,0.0,0.0,0.0,5152.0,2.0,5154.0,AWP,CA,,28064.0,364.0,235.0,454.0,26.0,1079.0,,0.0,0.0,0.0,0.0
5553,SJC,1990,5,0.0,0.0,1.0,0,1.0,1.0,Tower,27962.0,Combined TRACON & Tower with Radar,WE,05/1990,SJC ,7907.0,4467.0,9728.0,20.0,22122.0,0.0,0.0,0.0,0.0,0.0,4796.0,0.0,4796.0,AWP,CA,,27962.0,325.0,209.0,479.0,31.0,1044.0,,0.0,0.0,0.0,0.0
5554,SJC,1990,6,0.0,0.0,1.0,0,1.0,1.0,Tower,28759.0,Combined TRACON & Tower with Radar,WE,06/1990,SJC ,7673.0,4179.0,10915.0,19.0,22786.0,0.0,0.0,0.0,0.0,0.0,5271.0,0.0,5271.0,AWP,CA,,28759.0,252.0,134.0,287.0,29.0,702.0,,0.0,0.0,0.0,0.0
5555,SJC,1990,8,0.0,0.0,2.0,0,2.0,2.0,Tower,29119.0,Combined TRACON & Tower with Radar,WE,08/1990,SJC ,8083.0,4715.0,10360.0,30.0,23188.0,0.0,0.0,0.0,0.0,0.0,5388.0,18.0,5406.0,AWP,CA,,29119.0,176.0,106.0,223.0,20.0,525.0,,0.0,0.0,0.0,0.0
5556,SJC,1990,11,0.0,0.0,1.0,0,1.0,1.0,Tower,27087.0,Combined TRACON & Tower with Radar,WE,11/1990,SJC ,7729.0,4418.0,8956.0,11.0,21114.0,0.0,0.0,0.0,0.0,0.0,5183.0,0.0,5183.0,AWP,CA,,27087.0,248.0,164.0,352.0,26.0,790.0,,0.0,0.0,0.0,0.0
5557,SJC,1990,12,0.0,0.0,1.0,0,1.0,1.0,Tower,25338.0,Combined TRACON & Tower with Radar,WE,12/1990,SJC ,7788.0,4460.0,7090.0,13.0,19351.0,0.0,0.0,0.0,0.0,0.0,4923.0,0.0,4923.0,AWP,CA,,25338.0,356.0,220.0,469.0,19.0,1064.0,,0.0,0.0,0.0,0.0
5558,SJC,1991,7,0.0,0.0,1.0,0,1.0,1.0,Tower,30463.0,Combined TRACON & Tower with Radar,WE,07/1991,SJC ,8429.0,4534.0,10818.0,25.0,23806.0,0.0,0.0,2042.0,0.0,2042.0,5968.0,0.0,5968.0,AWP,CA,,32505.0,218.0,153.0,287.0,31.0,689.0,,0.0,0.0,0.0,0.0
5559,SJC,1991,10,0.0,0.0,1.0,0,1.0,1.0,Tower,31247.0,Combined TRACON & Tower with Radar,WE,10/1991,SJC ,8438.0,4979.0,10927.0,38.0,24382.0,0.0,0.0,2481.0,0.0,2481.0,6032.0,0.0,6032.0,AWP,CA,,33728.0,239.0,187.0,377.0,30.0,833.0,,0.0,0.0,0.0,0.0
5560,SJC,1991,11,0.0,0.0,1.0,0,1.0,1.0,Tower,27854.0,Combined TRACON & Tower with Radar,WE,11/1991,SJC ,7446.0,4488.0,9582.0,37.0,21553.0,0.0,0.0,2353.0,0.0,2353.0,5447.0,0.0,5447.0,AWP,CA,,30207.0,290.0,203.0,325.0,36.0,854.0,,0.0,0.0,0.0,0.0
5561,SJC,1991,12,0.0,0.0,1.0,0,1.0,1.0,Tower,26965.0,Combined TRACON & Tower with Radar,WE,12/1991,SJC ,8181.0,4578.0,8018.0,30.0,20807.0,0.0,0.0,2295.0,0.0,2295.0,4985.0,0.0,4985.0,AWP,CA,,29260.0,349.0,279.0,511.0,34.0,1173.0,,0.0,0.0,0.0,0.0
5562,SJC,1992,2,0.0,1.0,0.0,0,1.0,1.0,Tower,25646.0,Combined TRACON & Tower with Radar,WE,02/1992,SJC ,7192.0,4174.0,7814.0,16.0,19196.0,0.0,0.0,2353.0,0.0,2353.0,4850.0,0.0,4850.0,AWP,CA,,27999.0,512.0,322.0,745.0,21.0,1600.0,,0.0,0.0,0.0,0.0
5563,SJC,1992,3,0.0,0.0,1.0,0,1.0,1.0,Tower,27448.0,Combined TRACON & Tower with Radar,WE,03/1992,SJC ,7492.0,4207.0,8736.0,41.0,20476.0,0.0,0.0,2525.0,0.0,2525.0,5771.0,20.0,5791.0,AWP,CA,,29973.0,363.0,254.0,532.0,32.0,1181.0,,0.0,0.0,0.0,0.0
5564,SJC,1992,4,0.0,0.0,1.0,0,1.0,1.0,Tower,27958.0,Combined TRACON & Tower with Radar,WE,04/1992,SJC ,7220.0,4214.0,10060.0,60.0,21554.0,0.0,0.0,2420.0,0.0,2420.0,5549.0,0.0,5549.0,AWP,CA,,30378.0,250.0,178.0,398.0,29.0,855.0,,0.0,0.0,0.0,0.0
5565,SJC,1992,6,0.0,0.0,1.0,0,1.0,1.0,Tower,28510.0,Combined TRACON & Tower with Radar,WE,06/1992,SJC ,7311.0,4243.0,10077.0,66.0,21697.0,0.0,0.0,2169.0,0.0,2169.0,6089.0,0.0,6089.0,AWP,CA,,30679.0,253.0,142.0,293.0,36.0,724.0,,0.0,0.0,0.0,0.0
5566,SJC,1992,7,0.0,0.0,1.0,0,1.0,1.0,Tower,31363.0,Combined TRACON & Tower with Radar,WE,07/1992,SJC ,7992.0,4523.0,11305.0,58.0,23878.0,0.0,0.0,2440.0,0.0,2440.0,6630.0,0.0,6630.0,AWP,CA,,33803.0,238.0,191.0,392.0,34.0,855.0,,0.0,0.0,0.0,0.0
5567,SJC,1992,9,0.0,1.0,1.0,0,2.0,2.0,Tower,28702.0,Combined TRACON & Tower with Radar,WE,09/1992,SJC ,7561.0,4121.0,10932.0,76.0,22690.0,0.0,0.0,2542.0,0.0,2542.0,5214.0,0.0,5214.0,AWP,CA,,31244.0,246.0,179.0,332.0,41.0,798.0,,0.0,0.0,0.0,0.0
5568,SJC,1993,1,0.0,0.0,2.0,0,2.0,2.0,Tower,22116.0,Combined TRACON & Tower with Radar,WE,01/1993,SJC ,6754.0,4178.0,5503.0,53.0,16488.0,0.0,0.0,1707.0,0.0,1707.0,3694.0,0.0,3694.0,AWP,CA,,23823.0,379.0,282.0,1228.0,45.0,1934.0,,0.0,0.0,0.0,0.0
5569,SJC,1993,2,0.0,0.0,1.0,0,1.0,1.0,Tower,21336.0,Combined TRACON & Tower with Radar,WE,02/1993,SJC ,6076.0,4023.0,5875.0,68.0,16042.0,0.0,0.0,1845.0,0.0,1845.0,3756.0,0.0,3756.0,AWP,CA,,23181.0,249.0,208.0,1055.0,26.0,1538.0,,0.0,0.0,0.0,0.0
5570,SJC,1993,6,0.0,0.0,1.0,0,1.0,1.0,Tower,27555.0,Combined TRACON & Tower with Radar,WE,06/1993,SJC ,7766.0,4150.0,9107.0,35.0,21058.0,0.0,0.0,2468.0,0.0,2468.0,5242.0,0.0,5242.0,AWP,CA,,30023.0,279.0,115.0,841.0,20.0,1255.0,,0.0,0.0,0.0,0.0
5571,SJC,1993,7,0.0,0.0,1.0,0,1.0,1.0,Tower,29360.0,Combined TRACON & Tower with Radar,WE,07/1993,SJC ,7219.0,3107.0,10190.0,24.0,20540.0,0.0,0.0,2638.0,0.0,2638.0,7504.0,0.0,7504.0,AWP,CA,,31998.0,292.0,289.0,716.0,19.0,1316.0,,0.0,0.0,0.0,0.0
5572,SJC,1994,1,0.0,1.0,0.0,0,1.0,1.0,Tower,22961.0,Combined TRACON & Tower with Radar,WE,01/1994,SJC ,7856.0,1151.0,7443.0,24.0,16474.0,0.0,0.0,2041.0,0.0,2041.0,5267.0,0.0,5267.0,AWP,CA,,25002.0,565.0,109.0,518.0,28.0,1220.0,0.0,0.0,0.0,0.0,0.0
5573,SJC,1994,5,0.0,0.0,1.0,0,1.0,1.0,Tower,25861.0,Combined TRACON & Tower with Radar,WE,05/1994,SJC ,8679.0,1129.0,8806.0,40.0,18654.0,0.0,0.0,2489.0,0.0,2489.0,6148.0,0.0,6148.0,AWP,CA,,28350.0,375.0,124.0,531.0,29.0,1059.0,0.0,0.0,0.0,0.0,0.0
5574,SJC,1994,10,0.0,0.0,1.0,0,1.0,1.0,Tower,26768.0,Combined TRACON & Tower with Radar,WE,10/1994,SJC ,8788.0,2255.0,2142.0,0.0,13185.0,0.0,0.0,134.0,0.0,134.0,6274.0,0.0,6274.0,AWP,CA,,28804.0,322.0,244.0,6683.0,60.0,7309.0,0.0,0.0,1902.0,0.0,1902.0
5575,SJC,1994,12,0.0,0.0,1.0,0,1.0,1.0,Tower,20030.0,Combined TRACON & Tower with Radar,WE,12/1994,SJC ,8482.0,2142.0,1855.0,0.0,12479.0,0.0,0.0,158.0,0.0,158.0,3189.0,0.0,3189.0,AWP,CA,,21564.0,440.0,191.0,3668.0,63.0,4362.0,0.0,0.0,1376.0,0.0,1376.0
5576,SJC,1995,3,0.0,0.0,2.0,0,2.0,2.0,Tower,20600.0,Combined TRACON & Tower with Radar,WE,03/1995,SJC ,7836.0,1191.0,1856.0,0.0,10883.0,0.0,0.0,189.0,0.0,189.0,4276.0,0.0,4276.0,AWP,CA,,22525.0,632.0,198.0,4539.0,72.0,5441.0,0.0,0.0,1736.0,0.0,1736.0
5577,SJC,1995,5,0.0,0.0,1.0,0,1.0,1.0,Tower,24046.0,Combined TRACON & Tower with Radar,WE,05/1995,SJC ,8216.0,1219.0,2349.0,26.0,11810.0,0.0,0.0,259.0,0.0,259.0,6353.0,0.0,6353.0,AWP,CA,,26290.0,437.0,139.0,5282.0,25.0,5883.0,0.0,0.0,1985.0,0.0,1985.0
5578,SJC,1995,6,0.0,0.0,1.0,0,1.0,1.0,Tower,24756.0,Combined TRACON & Tower with Radar,WE,06/1995,SJC ,8512.0,1089.0,2121.0,33.0,11755.0,0.0,0.0,199.0,0.0,199.0,6094.0,0.0,6094.0,AWP,CA,,26864.0,314.0,131.0,6441.0,21.0,6907.0,0.0,0.0,1909.0,0.0,1909.0
5579,SJC,1995,7,0.0,0.0,1.0,0,1.0,1.0,Tower,25345.0,Combined TRACON & Tower with Radar,WE,07/1995,SJC ,8683.0,1071.0,1844.0,37.0,11635.0,0.0,0.0,146.0,0.0,146.0,6062.0,0.0,6062.0,AWP,CA,,27511.0,337.0,123.0,7156.0,32.0,7648.0,0.0,0.0,2020.0,0.0,2020.0
5580,SJC,1996,2,0.0,0.0,1.0,0,1.0,1.0,Tower,19584.0,Combined TRACON & Tower with Radar,WE,02/1996,SJC ,8295.0,725.0,2182.0,7.0,11209.0,0.0,0.0,167.0,0.0,167.0,4790.0,0.0,4790.0,AWP,CA,,20934.0,542.0,104.0,2929.0,10.0,3585.0,0.0,0.0,1183.0,0.0,1183.0
5581,SJC,1996,3,0.0,0.0,2.0,0,2.0,2.0,Tower,23291.0,Combined TRACON & Tower with Radar,WE,03/1996,SJC ,8907.0,651.0,2095.0,1.0,11654.0,0.0,0.0,144.0,0.0,144.0,5590.0,0.0,5590.0,AWP,CA,,25500.0,572.0,79.0,5387.0,9.0,6047.0,0.0,0.0,2065.0,0.0,2065.0
5582,SJC,1996,6,0.0,0.0,1.0,0,1.0,1.0,Tower,25217.0,Combined TRACON & Tower with Radar,WE,06/1996,SJC ,9928.0,450.0,1733.0,25.0,12136.0,0.0,0.0,110.0,0.0,110.0,6310.0,0.0,6310.0,AWP,CA,,27162.0,396.0,51.0,6293.0,31.0,6771.0,0.0,0.0,1835.0,0.0,1835.0
5583,SJC,1996,7,0.0,0.0,1.0,0,1.0,1.0,Tower,28960.0,Combined TRACON & Tower with Radar,WE,07/1996,SJC ,10921.0,456.0,1953.0,18.0,13348.0,0.0,0.0,77.0,0.0,77.0,8538.0,0.0,8538.0,AWP,CA,,30945.0,321.0,45.0,6678.0,30.0,7074.0,0.0,42.0,1866.0,0.0,1908.0
5584,SJC,1996,8,0.0,0.0,1.0,0,1.0,1.0,Tower,28069.0,Combined TRACON & Tower with Radar,WE,08/1996,SJC ,10343.0,456.0,1889.0,29.0,12717.0,0.0,0.0,126.0,0.0,126.0,7750.0,0.0,7750.0,AWP,CA,,30070.0,368.0,51.0,7159.0,24.0,7602.0,0.0,0.0,1875.0,0.0,1875.0
5585,SJC,1996,10,0.0,0.0,1.0,0,1.0,1.0,Tower,26049.0,Combined TRACON & Tower with Radar,WE,10/1996,SJC ,10460.0,585.0,2473.0,17.0,13535.0,0.0,0.0,130.0,0.0,130.0,5418.0,0.0,5418.0,AWP,CA,,27996.0,371.0,74.0,6626.0,25.0,7096.0,0.0,0.0,1817.0,0.0,1817.0
5586,SJC,1996,11,0.0,0.0,3.0,0,3.0,3.0,Tower,24589.0,Combined TRACON & Tower with Radar,WE,11/1996,SJC ,10139.0,527.0,2337.0,7.0,13010.0,0.0,0.0,104.0,0.0,104.0,6679.0,0.0,6679.0,AWP,CA,,26454.0,307.0,84.0,4498.0,11.0,4900.0,0.0,0.0,1761.0,0.0,1761.0
5587,SJC,1996,12,0.0,0.0,2.0,0,2.0,2.0,Tower,19255.0,Combined TRACON & Tower with Radar,WE,12/1996,SJC ,9965.0,469.0,1872.0,3.0,12309.0,0.0,0.0,80.0,0.0,80.0,3780.0,0.0,3780.0,AWP,CA,,20632.0,227.0,59.0,2864.0,16.0,3166.0,0.0,0.0,1297.0,0.0,1297.0
5588,SJC,1997,4,0.0,1.0,0.0,0,1.0,1.0,Tower,25424.0,Combined TRACON & Tower with Radar,WE,04/1997,SJC ,10528.0,557.0,2199.0,4.0,13288.0,0.0,0.0,111.0,0.0,111.0,6477.0,0.0,6477.0,AWP,CA,,27317.0,171.0,75.0,5401.0,12.0,5659.0,0.0,0.0,1782.0,0.0,1782.0
5589,SJC,1997,6,0.0,0.0,1.0,0,1.0,1.0,Tower,25826.0,Combined TRACON & Tower with Radar,WE,06/1997,SJC ,10190.0,626.0,2255.0,10.0,13081.0,0.0,0.0,58.0,0.0,58.0,6957.0,0.0,6957.0,AWP,CA,,27998.0,169.0,110.0,5496.0,13.0,5788.0,0.0,0.0,2114.0,0.0,2114.0
5590,SJC,1997,8,0.0,0.0,1.0,0,1.0,1.0,Tower,28296.0,Combined TRACON & Tower with Radar,WE,08/1997,SJC ,10858.0,378.0,2298.0,10.0,13544.0,0.0,0.0,93.0,0.0,93.0,8343.0,0.0,8343.0,AWP,CA,,30353.0,142.0,72.0,6175.0,20.0,6409.0,0.0,0.0,1964.0,0.0,1964.0
5591,SJC,1998,3,0.0,0.0,2.0,0,2.0,2.0,Tower,25581.0,Combined TRACON & Tower with Radar,WE,03/1998,SJC ,10475.0,907.0,2632.0,1.0,14015.0,0.0,0.0,145.0,0.0,145.0,6853.0,0.0,6853.0,AWP,CA,,27671.0,265.0,75.0,4365.0,8.0,4713.0,0.0,0.0,1945.0,0.0,1945.0
5592,SJC,1998,8,0.0,0.0,1.0,0,1.0,1.0,Tower,27006.0,Combined TRACON & Tower with Radar,WE,08/1998,SJC ,11250.0,824.0,2653.0,42.0,14769.0,0.0,0.0,198.0,0.0,198.0,6268.0,0.0,6268.0,AWP,CA,,29399.0,206.0,70.0,5628.0,65.0,5969.0,0.0,0.0,2195.0,0.0,2195.0
5593,SJC,1998,9,0.0,1.0,1.0,0,2.0,2.0,Tower,25522.0,Combined TRACON & Tower with Radar,WE,09/1998,SJC ,11164.0,504.0,2431.0,41.0,14140.0,0.0,0.0,213.0,0.0,213.0,6291.0,0.0,6291.0,AWP,CA,,27763.0,278.0,91.0,4695.0,27.0,5091.0,0.0,0.0,2028.0,0.0,2028.0
5594,SJC,1999,8,0.0,0.0,1.0,0,1.0,1.0,Tower,26938.0,Combined TRACON & Tower with Radar,WE,08/1999,SJC ,11793.0,702.0,2592.0,7.0,15094.0,2.0,0.0,231.0,0.0,233.0,6082.0,0.0,6082.0,AWP,CA,,29005.0,362.0,120.0,5269.0,11.0,5762.0,0.0,0.0,1834.0,0.0,1834.0
5595,SJC,1999,10,0.0,1.0,0.0,0,1.0,1.0,Tower,25859.0,Combined TRACON & Tower with Radar,WE,10/1999,SJC ,11850.0,662.0,2527.0,5.0,15044.0,0.0,0.0,193.0,0.0,193.0,5246.0,0.0,5246.0,AWP,CA,,27861.0,282.0,159.0,5119.0,9.0,5569.0,0.0,0.0,1809.0,0.0,1809.0
5596,SJC,1999,12,0.0,0.0,1.0,0,1.0,1.0,Tower,23848.0,Combined TRACON & Tower with Radar,WE,12/1999,SJC ,11676.0,936.0,2275.0,1.0,14888.0,0.0,0.0,160.0,0.0,160.0,3921.0,0.0,3921.0,AWP,CA,,25768.0,285.0,148.0,4601.0,5.0,5039.0,0.0,0.0,1760.0,0.0,1760.0
5597,SJC,2000,6,0.0,0.0,1.0,0,1.0,1.0,Tower,26391.0,Combined TRACON & Tower with Radar,WE,06/2000,SJC ,11554.0,774.0,2576.0,4.0,14908.0,0.0,0.0,175.0,0.0,175.0,5138.0,0.0,5138.0,AWP,CA,,28423.0,240.0,94.0,6003.0,8.0,6345.0,0.0,0.0,1857.0,0.0,1857.0
5598,SJC,2000,8,0.0,0.0,1.0,0,1.0,1.0,Tower,26099.0,Combined TRACON & Tower with Radar,WE,08/2000,SJC ,12106.0,1200.0,2541.0,14.0,15861.0,0.0,0.0,191.0,0.0,191.0,4218.0,0.0,4218.0,AWP,CA,,27883.0,228.0,108.0,5661.0,23.0,6020.0,0.0,0.0,1593.0,0.0,1593.0
5599,SJC,2000,9,0.0,0.0,2.0,0,2.0,2.0,Tower,25519.0,Combined TRACON & Tower with Radar,WE,09/2000,SJC ,11761.0,1246.0,2887.0,6.0,15900.0,0.0,0.0,206.0,0.0,206.0,4188.0,0.0,4188.0,AWP,CA,,27205.0,371.0,172.0,4878.0,10.0,5431.0,0.0,0.0,1480.0,0.0,1480.0
5600,SJC,2000,10,0.0,0.0,2.0,0,2.0,2.0,Tower,25582.0,Combined TRACON & Tower with Radar,WE,10/2000,SJC ,12833.0,1376.0,2942.0,3.0,17154.0,0.0,0.0,243.0,0.0,243.0,4128.0,0.0,4128.0,AWP,CA,,26966.0,329.0,118.0,3848.0,5.0,4300.0,0.0,0.0,1141.0,0.0,1141.0
5601,SJC,2000,11,0.0,0.0,1.0,0,1.0,1.0,Tower,24420.0,Combined TRACON & Tower with Radar,WE,11/2000,SJC ,12130.0,1280.0,2821.0,0.0,16231.0,0.0,0.0,237.0,0.0,237.0,3974.0,0.0,3974.0,AWP,CA,,25801.0,304.0,172.0,3731.0,8.0,4215.0,0.0,0.0,1144.0,0.0,1144.0
5602,SJC,2001,2,0.0,0.0,1.0,0,1.0,1.0,Tower,20608.0,Combined TRACON & Tower with Radar,WE,02/2001,SJC ,11459.0,1413.0,2394.0,4.0,15270.0,0.0,0.0,158.0,0.0,158.0,2270.0,0.0,2270.0,AWP,CA,,21866.0,291.0,178.0,2586.0,13.0,3068.0,0.0,0.0,1100.0,0.0,1100.0
5603,SJC,2001,3,0.0,1.0,2.0,0,3.0,3.0,Tower,25034.0,Combined TRACON & Tower with Radar,WE,03/2001,SJC ,13123.0,1752.0,2906.0,3.0,17784.0,0.0,0.0,241.0,0.0,241.0,3310.0,0.0,3310.0,AWP,CA,,26745.0,288.0,164.0,3476.0,12.0,3940.0,0.0,0.0,1470.0,0.0,1470.0
5604,SJC,2001,7,0.0,0.0,2.0,0,2.0,2.0,Tower,25602.0,Combined TRACON & Tower with Radar,WE,07/2001,SJC ,13599.0,1721.0,2225.0,8.0,17553.0,0.0,0.0,193.0,0.0,193.0,3806.0,0.0,3806.0,AWP,CA,,27291.0,272.0,162.0,3769.0,40.0,4243.0,0.0,0.0,1496.0,0.0,1496.0
5605,SJC,2002,2,0.0,1.0,1.0,0,2.0,2.0,Tower,18341.0,Combined TRACON & Tower with Radar,WE,02/2002,SJC ,9782.0,2009.0,2485.0,2.0,14278.0,0.0,0.0,425.0,0.0,425.0,1440.0,0.0,1440.0,AWP,CA,,19993.0,221.0,99.0,2287.0,16.0,2623.0,0.0,0.0,1227.0,0.0,1227.0
5606,SJC,2002,6,0.0,0.0,2.0,0,2.0,2.0,Tower,18967.0,Combined TRACON & Tower with Radar,WE,06/2002,SJC ,10853.0,2339.0,2014.0,4.0,15210.0,0.0,1.0,343.0,0.0,344.0,928.0,24.0,952.0,AWP,CA,,20784.0,109.0,92.0,2597.0,7.0,2805.0,0.0,0.0,1473.0,0.0,1473.0
5607,SJC,2002,11,0.0,0.0,1.0,0,1.0,1.0,Tower,17254.0,Combined TRACON & Tower with Radar,WE,11/2002,SJC ,10260.0,2241.0,2014.0,6.0,14521.0,0.0,0.0,385.0,0.0,385.0,642.0,0.0,642.0,AWP,CA,,19060.0,83.0,95.0,1903.0,10.0,2091.0,0.0,0.0,1421.0,0.0,1421.0
5608,SJC,2003,2,0.0,0.0,1.0,0,1.0,1.0,Tower,16468.0,Combined TRACON & Tower with Radar,WE,02/2003,SJC ,8996.0,2563.0,2016.0,4.0,13579.0,0.0,0.0,352.0,0.0,352.0,778.0,0.0,778.0,AWP,CA,,18349.0,117.0,97.0,1894.0,3.0,2111.0,0.0,0.0,1529.0,0.0,1529.0
5609,SJC,2003,6,0.0,0.0,1.0,0,1.0,1.0,Tower,18901.0,Combined TRACON & Tower with Radar,WE,06/2003,SJC ,9748.0,3183.0,2196.0,4.0,15131.0,0.0,0.0,460.0,0.0,460.0,966.0,0.0,966.0,AWP,CA,,21301.0,102.0,100.0,2599.0,3.0,2804.0,0.0,0.0,1940.0,0.0,1940.0
5610,SJC,2004,4,0.0,1.0,0.0,0,1.0,1.0,Tower,18224.0,Combined TRACON & Tower with Radar,WE,04/2004,SJC ,9948.0,2959.0,1855.0,0.0,14762.0,0.0,0.0,391.0,0.0,391.0,1102.0,0.0,1102.0,AWP,CA,,20780.0,216.0,118.0,2010.0,16.0,2360.0,0.0,0.0,2165.0,0.0,2165.0
5611,SJC,2004,6,0.0,0.0,1.0,0,1.0,1.0,Tower,18507.0,Combined TRACON & Tower with Radar,WE,06/2004,SJC ,10264.0,2520.0,1869.0,1.0,14654.0,0.0,0.0,392.0,0.0,392.0,977.0,0.0,977.0,AWP,CA,,21295.0,309.0,238.0,2321.0,8.0,2876.0,293.0,0.0,2103.0,0.0,2396.0
