,0,abrev,tag,casa_fullform,faa_fullform,iata_fullform,nasa_fullform,hand_fullform2,add_to_realworld_dictionary,add_to_airport,mispelled_word_fix 
backbay,1,1,neg_nonword,,,,,,,,
fph,1,1,neg_nonword,,,,,,,,
harbo,1,1,neg_nonword,,,,,,,,
miniplugs,1,1,neg_nonword,,,,,,,,
rtracted,1,1,neg_nonword,,,,,,,,
xcpm,1,1,neg_nonword,,,,,,,,
sylvester,1,1,neg_nonword,,,,,,,,
nquired,1,1,neg_nonword,,,,,,,,
aub,1,1,neg_nonword,,,,,,,,
chiraco,1,1,neg_nonword,,,,,,,,
kardy,1,1,neg_nonword,,,,,,,,
irsr,1,1,neg_nonword,,,,,,,,
grimm,1,1,neg_nonword,,,,,,,,
kissimee,1,1,neg_nonword,,,,,,,,
picma,1,1,neg_nonword,,,,,,,,
iekw,1,1,neg_nonword,,,,,,,,
dorvall,1,1,neg_nonword,,,,,,,,
electra,1,1,neg_nonword,,,,,,,,
miscommunicating,1,1,neg_nonword,,,,,,,,
jink,1,1,neg_nonword,,,,,,,,
guinnett,1,1,neg_nonword,,,,,,,,
conflab,1,1,neg_nonword,,,,,,,,
chker,1,1,neg_nonword,,,,,,,,
refeathering,1,1,neg_nonword,,,,,,,,
ipswich,1,1,neg_nonword,,,,,,,,
asgnd,1,1,neg_nonword,,,,,,,,
abcx,1,1,neg_nonword,,,,,,,,
flching,1,1,neg_nonword,,,,,,,,
rulemaking,1,1,neg_nonword,,,,,,,,
ilgen,1,1,neg_nonword,,,,,,,,
infracted,1,1,neg_nonword,,,,,,,,
huntley,1,1,neg_nonword,,,,,,,,
hanson,1,1,neg_nonword,,,,,,,,
conrac,1,1,neg_nonword,,,,,,,,
autofunction,1,1,neg_nonword,,,,,,,,
ficky,1,1,neg_nonword,,,,,,,,
inadvertnely,1,1,neg_nonword,,,,,,,,
apparenty,1,1,neg_nonword,,,,,,,,
pwaling,1,1,neg_nonword,,,,,,,,
berri,1,1,neg_nonword,,,,,,,,
holts,1,1,neg_nonword,,,,,,,,
cimor,1,1,neg_nonword,,,,,,,,
salingsgrove,1,1,neg_nonword,,,,,,,,
pswi,1,1,neg_nonword,,,,,,,,
perfoming,1,1,neg_nonword,,,,,,,,
remainng,1,1,neg_nonword,,,,,,,,
partof,1,1,neg_nonword,,,,,,,,
assertain,1,1,neg_nonword,,,,,,,,
departng,1,1,neg_nonword,,,,,,,,
bearng,1,1,neg_nonword,,,,,,,,
altostratus,1,1,neg_nonword,,,,,,,,
midafternoon,1,1,neg_nonword,,,,,,,,
microcassette,1,1,neg_nonword,,,,,,,,
remanufacture,1,1,neg_nonword,,,,,,,,
degen,1,1,neg_nonword,,,,,,,,
unifiled,1,1,neg_nonword,,,,,,,,
cbled,1,1,neg_nonword,,,,,,,,
cbin,1,1,neg_nonword,,,,,,,,
headon,1,1,neg_nonword,,,,,,,,
bsrs,1,1,neg_nonword,,,,,,,,
doesnot,1,1,neg_nonword,,,,,,,,
pontchatrain,1,1,neg_nonword,,,,,,,,
edst,1,1,neg_nonword,,,,,,,,
clackers,1,1,neg_nonword,,,,,,,,
ottis,1,1,neg_nonword,,,,,,,,
tavia,1,1,neg_nonword,,,,,,,,
aussie,1,1,neg_nonword,,,,,,,,
oillr,1,1,neg_nonword,,,,,,,,
consistant,1,1,neg_nonword,,,,,,,,
gallipolis,1,1,neg_nonword,,,,,,,,
stonington,1,1,neg_nonword,,,,,,,,
xxof,1,1,neg_nonword,,,,,,,,
begradingly,1,1,neg_nonword,,,,,,,,
ftl,1,1,neg_nonword,,,,,,,,
firefall,1,1,neg_nonword,,,,,,,,
turlo,1,1,neg_nonword,,,,,,,,
sligtly,1,1,neg_nonword,,,,,,,,
dobbers,1,1,neg_nonword,,,,,,,,
hynnis,1,1,neg_nonword,,,,,,,,
initated,1,1,neg_nonword,,,,,,,,
beanfield,1,1,neg_nonword,,,,,,,,
newaygo,1,1,neg_nonword,,,,,,,,
lineperson,1,1,neg_nonword,,,,,,,,
ceei,1,1,neg_nonword,,,,,,,,
onload,1,1,neg_nonword,,,,,,,,
xfoo,1,1,neg_nonword,,,,,,,,
reenforced,1,1,neg_nonword,,,,,,,,
petli,1,1,neg_nonword,,,,,,,,
cwh,1,1,neg_nonword,,,,,,,,
sunglare,1,1,neg_nonword,,,,,,,,
downsun,1,1,neg_nonword,,,,,,,,
oshtabula,1,1,neg_nonword,,,,,,,,
atfcm,1,1,neg_nonword,,,,,,,,
appie,1,1,neg_nonword,,,,,,,,
cose,1,1,neg_nonword,,,,,,,,
sandford,1,1,neg_nonword,,,,,,,,
restrictors,1,1,neg_nonword,,,,,,,,
whisps,1,1,neg_nonword,,,,,,,,
linxx,1,1,neg_nonword,,,,,,,,
fny,1,1,neg_nonword,,,,,,,,
ignorned,1,1,neg_nonword,,,,,,,,
conservational,1,1,neg_nonword,,,,,,,,
honoel,1,1,neg_nonword,,,,,,,,
whittman,1,1,neg_nonword,,,,,,,,
sheduled,1,1,neg_nonword,,,,,,,,
initis,1,1,neg_nonword,,,,,,,,
maslr,1,1,neg_nonword,,,,,,,,
dwf,1,1,neg_nonword,,,,,,,,
uhi,1,1,neg_nonword,,,,,,,,
elroy,1,1,neg_nonword,,,,,,,,
ledas,1,1,neg_nonword,,,,,,,,
manistee,1,1,neg_nonword,,,,,,,,
scgt,1,1,neg_nonword,,,,,,,,
claremont,1,1,neg_nonword,,,,,,,,
monassas,1,1,neg_nonword,,,,,,,,
mckinzie,1,1,neg_nonword,,,,,,,,
hokie,1,1,neg_nonword,,,,,,,,
johan,1,1,neg_nonword,,,,,,,,
nonaccusative,1,1,neg_nonword,,,,,,,,
recyclings,1,1,neg_nonword,,,,,,,,
boerne,1,1,neg_nonword,,,,,,,,
gileo,1,1,neg_nonword,,,,,,,,
seta,1,1,neg_nonword,,,,,,,,
tradewind,1,1,neg_nonword,,,,,,,,
onawa,1,1,neg_nonword,,,,,,,,
reverification,1,1,neg_nonword,,,,,,,,
chkitis,1,1,neg_nonword,,,,,,,,
mobley,1,1,neg_nonword,,,,,,,,
hich,1,1,neg_nonword,,,,,,,,
xoz,1,1,neg_nonword,,,,,,,,
quansett,1,1,neg_nonword,,,,,,,,
aaec,1,1,neg_nonword,,,,,,,,
rosemont,1,1,neg_nonword,,,,,,,,
bussy,1,1,neg_nonword,,,,,,,,
unforcasted,1,1,neg_nonword,,,,,,,,
undelayed,1,1,neg_nonword,,,,,,,,
oquirah,1,1,neg_nonword,,,,,,,,
reveiw,1,1,neg_nonword,,,,,,,,
grandforks,1,1,neg_nonword,,,,,,,,
mcay,1,1,neg_nonword,,,,,,,,
pff,1,1,neg_nonword,,,,,,,,
bonafide,1,1,neg_nonword,,,,,,,,
shiftsas,1,1,neg_nonword,,,,,,,,
placedupon,1,1,neg_nonword,,,,,,,,
airdata,1,1,neg_nonword,,,,,,,,
missequencing,1,1,neg_nonword,,,,,,,,
unapchable,1,1,neg_nonword,,,,,,,,
cuddeback,1,1,neg_nonword,,,,,,,,
popey,1,1,neg_nonword,,,,,,,,
gelco,1,1,neg_nonword,,,,,,,,
delco,1,1,neg_nonword,,,,,,,,
wellsburg,1,1,neg_nonword,,,,,,,,
prestored,1,1,neg_nonword,,,,,,,,
gerardeau,1,1,neg_nonword,,,,,,,,
mirrostown,1,1,neg_nonword,,,,,,,,
gorgonio,1,1,neg_nonword,,,,,,,,
ater,1,1,neg_nonword,,,,,,,,
appreqing,1,1,neg_nonword,,,,,,,,
behinder,1,1,neg_nonword,,,,,,,,
beminton,1,1,neg_nonword,,,,,,,,
tdu,1,1,neg_nonword,,,,,,,,
zn,1,1,neg_nonword,,,,,,,,
hightop,1,1,neg_nonword,,,,,,,,
orem,1,1,neg_nonword,,,,,,,,
senney,1,1,neg_nonword,,,,,,,,
judd,1,1,neg_nonword,,,,,,,,
bejesus,1,1,neg_nonword,,,,,,,,
parkersburg,1,1,neg_nonword,,,,,,,,
westmoreland,1,1,neg_nonword,,,,,,,,
gettingdrawn,1,1,neg_nonword,,,,,,,,
theway,1,1,neg_nonword,,,,,,,,
nnwesterly,1,1,neg_nonword,,,,,,,,
autofill,1,1,neg_nonword,,,,,,,,
kario,1,1,neg_nonword,,,,,,,,
aukland,1,1,neg_nonword,,,,,,,,
randall,1,1,neg_nonword,,,,,,,,
dmh,1,1,neg_nonword,,,,,,,,
attemting,1,1,neg_nonword,,,,,,,,
fredricksburg,1,1,neg_nonword,,,,,,,,
surry,1,1,neg_nonword,,,,,,,,
ktar,1,1,neg_nonword,,,,,,,,
unamendable,1,1,neg_nonword,,,,,,,,
egh,1,1,neg_nonword,,,,,,,,
dgh,1,1,neg_nonword,,,,,,,,
frankenstein,1,1,neg_nonword,,,,,,,,
goaa,1,1,neg_nonword,,,,,,,,
trest,1,1,neg_nonword,,,,,,,,
prefiling,1,1,neg_nonword,,,,,,,,
poorta,1,1,neg_nonword,,,,,,,,
ballons,1,1,neg_nonword,,,,,,,,
thanthe,1,1,neg_nonword,,,,,,,,
fgrt,1,1,neg_nonword,,,,,,,,
toffo,1,1,neg_nonword,,,,,,,,
basen,1,1,neg_nonword,,,,,,,,
syphoned,1,1,neg_nonword,,,,,,,,
gpsw,1,1,neg_nonword,,,,,,,,
airscreen,1,1,neg_nonword,,,,,,,,
rcvrs,1,1,neg_nonword,,,,,,,,
nneal,1,1,neg_nonword,,,,,,,,
daysof,1,1,neg_nonword,,,,,,,,
owlls,1,1,neg_nonword,,,,,,,,
minng,1,1,neg_nonword,,,,,,,,
tshnr,1,1,neg_nonword,,,,,,,,
owen,1,1,neg_nonword,,,,,,,,
everytime,1,1,neg_nonword,,,,,,,,
himov,1,1,neg_nonword,,,,,,,,
pushrod,1,1,neg_nonword,,,,,,,,
harob,1,1,neg_nonword,,,,,,,,
dodve,1,1,neg_nonword,,,,,,,,
kape,1,1,neg_nonword,,,,,,,,
raptors,1,1,neg_nonword,,,,,,,,
cobop,1,1,neg_nonword,,,,,,,,
maintaain,1,1,neg_nonword,,,,,,,,
grayn,1,1,neg_nonword,,,,,,,,
muggs,1,1,neg_nonword,,,,,,,,
kakle,1,1,neg_nonword,,,,,,,,
keptrunning,1,1,neg_nonword,,,,,,,,
shenzhen,1,1,neg_nonword,,,,,,,,
suc,1,1,neg_nonword,,,,,,,,
ambiguious,1,1,neg_nonword,,,,,,,,
airported,1,1,neg_nonword,,,,,,,,
ilot,1,1,neg_nonword,,,,,,,,
septy,1,1,neg_nonword,,,,,,,,
unfiled,1,1,neg_nonword,,,,,,,,
intermitten,1,1,neg_nonword,,,,,,,,
becchcraft,1,1,neg_nonword,,,,,,,,
iovw,1,1,neg_nonword,,,,,,,,
ilvf,1,1,neg_nonword,,,,,,,,
qars,1,1,neg_nonword,,,,,,,,
weconfirmed,1,1,neg_nonword,,,,,,,,
anycase,1,1,neg_nonword,,,,,,,,
dassp,1,1,neg_nonword,,,,,,,,
kirkk,1,1,neg_nonword,,,,,,,,
himon,1,1,neg_nonword,,,,,,,,
miobe,1,1,neg_nonword,,,,,,,,
localilizer,1,1,neg_nonword,,,,,,,,
reqested,1,1,neg_nonword,,,,,,,,
halloween,1,1,neg_nonword,,,,,,,,
dgrad,1,1,neg_nonword,,,,,,,,
thzmn,1,1,neg_nonword,,,,,,,,
oapa,1,1,neg_nonword,,,,,,,,
hiroy,1,1,neg_nonword,,,,,,,,
monnk,1,1,neg_nonword,,,,,,,,
bbkng,1,1,neg_nonword,,,,,,,,
appc,1,1,neg_nonword,,,,,,,,
providedand,1,1,neg_nonword,,,,,,,,
instrumentskills,1,1,neg_nonword,,,,,,,,
themaintenance,1,1,neg_nonword,,,,,,,,
dantel,1,1,neg_nonword,,,,,,,,
smaak,1,1,neg_nonword,,,,,,,,
mugsy,1,1,neg_nonword,,,,,,,,
camelbak,1,1,neg_nonword,,,,,,,,
shoutlines,1,1,neg_nonword,,,,,,,,
ribzz,1,1,neg_nonword,,,,,,,,
ibma,1,1,neg_nonword,,,,,,,,
esene,1,1,neg_nonword,,,,,,,,
redhill,1,1,neg_nonword,,,,,,,,
flilght,1,1,neg_nonword,,,,,,,,
tiice,1,1,neg_nonword,,,,,,,,
ivsis,1,1,neg_nonword,,,,,,,,
carra,1,1,neg_nonword,,,,,,,,
competance,1,1,neg_nonword,,,,,,,,
annuncuatior,1,1,neg_nonword,,,,,,,,
astah,1,1,neg_nonword,,,,,,,,
believedue,1,1,neg_nonword,,,,,,,,
bitta,1,1,neg_nonword,,,,,,,,
filt,1,1,neg_nonword,,,,,,,,
zoulu,1,1,neg_nonword,,,,,,,,
atcneither,1,1,neg_nonword,,,,,,,,
fayee,1,1,neg_nonword,,,,,,,,
sejay,1,1,neg_nonword,,,,,,,,
thundstorms,1,1,neg_nonword,,,,,,,,
descibed,1,1,neg_nonword,,,,,,,,
intereference,1,1,neg_nonword,,,,,,,,
paetn,1,1,neg_nonword,,,,,,,,
lonna,1,1,neg_nonword,,,,,,,,
keans,1,1,neg_nonword,,,,,,,,
accidentaly,1,1,neg_nonword,,,,,,,,
ffod,1,1,neg_nonword,,,,,,,,
mybest,1,1,neg_nonword,,,,,,,,
thisincident,1,1,neg_nonword,,,,,,,,
rudsu,1,1,neg_nonword,,,,,,,,
cicr,1,1,neg_nonword,,,,,,,,
greenland,1,1,neg_nonword,,,,,,,,
kuao,1,1,neg_nonword,,,,,,,,
ancar,1,1,neg_nonword,,,,,,,,
catawba,1,1,neg_nonword,,,,,,,,
mrcel,1,1,neg_nonword,,,,,,,,
cogne,1,1,neg_nonword,,,,,,,,
maver,1,1,neg_nonword,,,,,,,,
imoby,1,1,neg_nonword,,,,,,,,
avaiable,1,1,neg_nonword,,,,,,,,
fagan,1,1,neg_nonword,,,,,,,,
onuge,1,1,neg_nonword,,,,,,,,
rwyxxl,1,1,neg_nonword,,,,,,,,
iadfw,1,1,neg_nonword,,,,,,,,
verbology,1,1,neg_nonword,,,,,,,,
autotransitioning,1,1,neg_nonword,,,,,,,,
tyndal,1,1,neg_nonword,,,,,,,,
wammy,1,1,neg_nonword,,,,,,,,
esdee,1,1,neg_nonword,,,,,,,,
maalaea,1,1,neg_nonword,,,,,,,,
consistantly,1,1,neg_nonword,,,,,,,,
restrictrictions,1,1,neg_nonword,,,,,,,,
makawao,1,1,neg_nonword,,,,,,,,
disconnectwhile,1,1,neg_nonword,,,,,,,,
kanco,1,1,neg_nonword,,,,,,,,
curitiba,1,1,neg_nonword,,,,,,,,
logens,1,1,neg_nonword,,,,,,,,
todispatch,1,1,neg_nonword,,,,,,,,
mtogw,1,1,neg_nonword,,,,,,,,
sespe,1,1,neg_nonword,,,,,,,,
issuelearn,1,1,neg_nonword,,,,,,,,
conributing,1,1,neg_nonword,,,,,,,,
dilnnthe,1,1,neg_nonword,,,,,,,,
dilnn,1,1,neg_nonword,,,,,,,,
disfunctionalitly,1,1,neg_nonword,,,,,,,,
exacaerbated,1,1,neg_nonword,,,,,,,,
fltch,1,1,neg_nonword,,,,,,,,
airprot,1,1,neg_nonword,,,,,,,,
jacobs,1,1,neg_nonword,,,,,,,,
guangzhou,1,1,neg_nonword,,,,,,,,
appraoch,1,1,neg_nonword,,,,,,,,
facililty,1,1,neg_nonword,,,,,,,,
asivo,1,1,neg_nonword,,,,,,,,
hamptons,1,1,neg_nonword,,,,,,,,
manhours,1,1,neg_nonword,,,,,,,,
bellcrank,1,1,neg_nonword,,,,,,,,
decend,1,1,neg_nonword,,,,,,,,
maken,1,1,neg_nonword,,,,,,,,
bocca,1,1,neg_nonword,,,,,,,,
invoving,1,1,neg_nonword,,,,,,,,
siezed,1,1,neg_nonword,,,,,,,,
shipset,1,1,neg_nonword,,,,,,,,
gcus,1,1,neg_nonword,,,,,,,,
wouldhave,1,1,neg_nonword,,,,,,,,
cmptr,1,1,neg_nonword,,,,,,,,
aroundapproach,1,1,neg_nonword,,,,,,,,
bsayn,1,1,neg_nonword,,,,,,,,
verifed,1,1,neg_nonword,,,,,,,,
realising,1,1,neg_nonword,,,,,,,,
malnr,1,1,neg_nonword,,,,,,,,
pilo,1,1,neg_nonword,,,,,,,,
bencky,1,1,neg_nonword,,,,,,,,
facf,1,1,neg_nonword,,,,,,,,
elave,1,1,neg_nonword,,,,,,,,
notdo,1,1,neg_nonword,,,,,,,,
unexpectely,1,1,neg_nonword,,,,,,,,
indicatored,1,1,neg_nonword,,,,,,,,
jisag,1,1,neg_nonword,,,,,,,,
jexix,1,1,neg_nonword,,,,,,,,
hakid,1,1,neg_nonword,,,,,,,,
tiini,1,1,neg_nonword,,,,,,,,
tangl,1,1,neg_nonword,,,,,,,,
ashtin,1,1,neg_nonword,,,,,,,,
laggs,1,1,neg_nonword,,,,,,,,
peloy,1,1,neg_nonword,,,,,,,,
aswe,1,1,neg_nonword,,,,,,,,
cana,1,1,neg_nonword,,,,,,,,
heapp,1,1,neg_nonword,,,,,,,,
iavp,1,1,neg_nonword,,,,,,,,
thelower,1,1,neg_nonword,,,,,,,,
shoud,1,1,neg_nonword,,,,,,,,
janns,1,1,neg_nonword,,,,,,,,
disca,1,1,neg_nonword,,,,,,,,
pencl,1,1,neg_nonword,,,,,,,,
seond,1,1,neg_nonword,,,,,,,,
cagor,1,1,neg_nonword,,,,,,,,
dryvr,1,1,neg_nonword,,,,,,,,
understanably,1,1,neg_nonword,,,,,,,,
loudin,1,1,neg_nonword,,,,,,,,
jamin,1,1,neg_nonword,,,,,,,,
dongy,1,1,neg_nonword,,,,,,,,
asame,1,1,neg_nonword,,,,,,,,
defcon,1,1,neg_nonword,,,,,,,,
kayho,1,1,neg_nonword,,,,,,,,
tempertaure,1,1,neg_nonword,,,,,,,,
yl,1,1,neg_nonword,,,,,,,,
legalitly,1,1,neg_nonword,,,,,,,,
occurr,1,1,neg_nonword,,,,,,,,
amont,1,1,neg_nonword,,,,,,,,
kraus,1,1,neg_nonword,,,,,,,,
vladi,1,1,neg_nonword,,,,,,,,
samaritan,1,1,neg_nonword,,,,,,,,
chicklist,1,1,neg_nonword,,,,,,,,
lyte,1,1,neg_nonword,,,,,,,,
faet,1,1,neg_nonword,,,,,,,,
slar,1,1,neg_nonword,,,,,,,,
maricopa,1,1,neg_nonword,,,,,,,,
fourty,1,1,neg_nonword,,,,,,,,
rmblr,1,1,neg_nonword,,,,,,,,
vyyda,1,1,neg_nonword,,,,,,,,
poppr,1,1,neg_nonword,,,,,,,,
bilboa,1,1,neg_nonword,,,,,,,,
barnswell,1,1,neg_nonword,,,,,,,,
poly,1,1,neg_nonword,,,,,,,,
doogy,1,1,neg_nonword,,,,,,,,
thresholdat,1,1,neg_nonword,,,,,,,,
ammendment,1,1,neg_nonword,,,,,,,,
valleythe,1,1,neg_nonword,,,,,,,,
googled,1,1,neg_nonword,,,,,,,,
dahjr,1,1,neg_nonword,,,,,,,,
excpect,1,1,neg_nonword,,,,,,,,
amves,1,1,neg_nonword,,,,,,,,
marquita,1,1,neg_nonword,,,,,,,,
flote,1,1,neg_nonword,,,,,,,,
dji,1,1,neg_nonword,,,,,,,,
nocomm,1,1,neg_nonword,,,,,,,,
eyf,1,1,neg_nonword,,,,,,,,
pilotbrief,1,1,neg_nonword,,,,,,,,
nibyi,1,1,neg_nonword,,,,,,,,
andour,1,1,neg_nonword,,,,,,,,
rulesset,1,1,neg_nonword,,,,,,,,
thecontroller,1,1,neg_nonword,,,,,,,,
timelines,1,1,neg_nonword,,,,,,,,
nissn,1,1,neg_nonword,,,,,,,,
shain,1,1,neg_nonword,,,,,,,,
dervl,1,1,neg_nonword,,,,,,,,
rosly,1,1,neg_nonword,,,,,,,,
poten,1,1,neg_nonword,,,,,,,,
basyn,1,1,neg_nonword,,,,,,,,
greattool,1,1,neg_nonword,,,,,,,,
pasly,1,1,neg_nonword,,,,,,,,
jabun,1,1,neg_nonword,,,,,,,,
comminications,1,1,neg_nonword,,,,,,,,
nobbl,1,1,neg_nonword,,,,,,,,
clbty,1,1,neg_nonword,,,,,,,,
gaary,1,1,neg_nonword,,,,,,,,
dsan,1,1,neg_nonword,,,,,,,,
honga,1,1,neg_nonword,,,,,,,,
raisedby,1,1,neg_nonword,,,,,,,,
handholds,1,1,neg_nonword,,,,,,,,
triplechk,1,1,neg_nonword,,,,,,,,
incapacited,1,1,neg_nonword,,,,,,,,
gompertz,1,1,neg_nonword,,,,,,,,
authrottles,1,1,neg_nonword,,,,,,,,
enebnd,1,1,neg_nonword,,,,,,,,
indefininte,1,1,neg_nonword,,,,,,,,
wicomico,1,1,neg_nonword,,,,,,,,
wyndm,1,1,neg_nonword,,,,,,,,
zmman,1,1,neg_nonword,,,,,,,,
tasker,1,1,neg_nonword,,,,,,,,
natc,1,1,neg_nonword,,,,,,,,
exw,1,1,neg_nonword,,,,,,,,
persn,1,1,neg_nonword,,,,,,,,
zetal,1,1,neg_nonword,,,,,,,,
hadexperiences,1,1,neg_nonword,,,,,,,,
poorconnection,1,1,neg_nonword,,,,,,,,
connie,1,1,neg_nonword,,,,,,,,
ujoku,1,1,neg_nonword,,,,,,,,
rcvr,1,1,neg_nonword,,,,,,,,
solomar,1,1,neg_nonword,,,,,,,,
persuant,1,1,neg_nonword,,,,,,,,
joyst,1,1,neg_nonword,,,,,,,,
abona,1,1,neg_nonword,,,,,,,,
isaid,1,1,neg_nonword,,,,,,,,
briefbriefed,1,1,neg_nonword,,,,,,,,
approachwe,1,1,neg_nonword,,,,,,,,
jotba,1,1,neg_nonword,,,,,,,,
nalls,1,1,neg_nonword,,,,,,,,
unstowed,1,1,neg_nonword,,,,,,,,
robor,1,1,neg_nonword,,,,,,,,
edaf,1,1,neg_nonword,,,,,,,,
dmz,1,1,neg_nonword,,,,,,,,
cheongja,1,1,neg_nonword,,,,,,,,
ithica,1,1,neg_nonword,,,,,,,,
htuffe,1,1,neg_nonword,,,,,,,,
jadop,1,1,neg_nonword,,,,,,,,
moriya,1,1,neg_nonword,,,,,,,,
ilmj,1,1,neg_nonword,,,,,,,,
longto,1,1,neg_nonword,,,,,,,,
omnsi,1,1,neg_nonword,,,,,,,,
asians,1,1,neg_nonword,,,,,,,,
deakk,1,1,neg_nonword,,,,,,,,
proactivity,1,1,neg_nonword,,,,,,,,
ggabe,1,1,neg_nonword,,,,,,,,
quadcopters,1,1,neg_nonword,,,,,,,,
depressuration,1,1,neg_nonword,,,,,,,,
flyboys,1,1,neg_nonword,,,,,,,,
pinng,1,1,neg_nonword,,,,,,,,
boneyard,1,1,neg_nonword,,,,,,,,
tarped,1,1,neg_nonword,,,,,,,,
xw,1,1,neg_nonword,,,,,,,,
woodd,1,1,neg_nonword,,,,,,,,
reflash,1,1,neg_nonword,,,,,,,,
skywagon,1,1,neg_nonword,,,,,,,,
bedminster,1,1,neg_nonword,,,,,,,,
rtd,1,1,neg_nonword,,,,,,,,
widebodied,1,1,neg_nonword,,,,,,,,
malawi,1,1,neg_nonword,,,,,,,,
augusto,1,1,neg_nonword,,,,,,,,
geospatial,1,1,neg_nonword,,,,,,,,
herky,1,1,neg_nonword,,,,,,,,
jeppessen,1,1,neg_nonword,,,,,,,,
hydes,1,1,neg_nonword,,,,,,,,
ernny,1,1,neg_nonword,,,,,,,,
oftenpossible,1,1,neg_nonword,,,,,,,,
maury,1,1,neg_nonword,,,,,,,,
arrivial,1,1,neg_nonword,,,,,,,,
anggl,1,1,neg_nonword,,,,,,,,
acard,1,1,neg_nonword,,,,,,,,
talli,1,1,neg_nonword,,,,,,,,
ymont,1,1,neg_nonword,,,,,,,,
sekar,1,1,neg_nonword,,,,,,,,
dagle,1,1,neg_nonword,,,,,,,,
inromation,1,1,neg_nonword,,,,,,,,
nuvoo,1,1,neg_nonword,,,,,,,,
forus,1,1,neg_nonword,,,,,,,,
boyd,1,1,neg_nonword,,,,,,,,
easterwood,1,1,neg_nonword,,,,,,,,
jabro,1,1,neg_nonword,,,,,,,,
innis,1,1,neg_nonword,,,,,,,,
fred,1,1,neg_nonword,,,,,,,,
hartman,1,1,neg_nonword,,,,,,,,
hittt,1,1,neg_nonword,,,,,,,,
foger,1,1,neg_nonword,,,,,,,,
fransisco,1,1,neg_nonword,,,,,,,,
berni,1,1,neg_nonword,,,,,,,,
brynn,1,1,neg_nonword,,,,,,,,
girrr,1,1,neg_nonword,,,,,,,,
witro,1,1,neg_nonword,,,,,,,,
pixus,1,1,neg_nonword,,,,,,,,
jcn,1,1,neg_nonword,,,,,,,,
gatts,1,1,neg_nonword,,,,,,,,
ayerr,1,1,neg_nonword,,,,,,,,
jaaxx,1,1,neg_nonword,,,,,,,,
ghatz,1,1,neg_nonword,,,,,,,,
skyler,1,1,neg_nonword,,,,,,,,
sekiyado,1,1,neg_nonword,,,,,,,,
deffered,1,1,neg_nonword,,,,,,,,
kdmw,1,1,neg_nonword,,,,,,,,
vang,1,1,neg_nonword,,,,,,,,
junha,1,1,neg_nonword,,,,,,,,
vsr,1,1,neg_nonword,,,,,,,,
bunkies,1,1,neg_nonword,,,,,,,,
kilmr,1,1,neg_nonword,,,,,,,,
bbone,1,1,neg_nonword,,,,,,,,
gmblr,1,1,neg_nonword,,,,,,,,
gamblr,1,1,neg_nonword,,,,,,,,
extensio,1,1,neg_nonword,,,,,,,,
kimel,1,1,neg_nonword,,,,,,,,
andi,1,1,neg_nonword,,,,,,,,
reautomated,1,1,neg_nonword,,,,,,,,
kalla,1,1,neg_nonword,,,,,,,,
thourough,1,1,neg_nonword,,,,,,,,
marwi,1,1,neg_nonword,,,,,,,,
evom,1,1,neg_nonword,,,,,,,,
oof,1,1,neg_nonword,,,,,,,,
zinta,1,1,neg_nonword,,,,,,,,
ifprocedural,1,1,neg_nonword,,,,,,,,
pautuxent,1,1,neg_nonword,,,,,,,,
fyling,1,1,neg_nonword,,,,,,,,
apolo,1,1,neg_nonword,,,,,,,,
zilep,1,1,neg_nonword,,,,,,,,
serparation,1,1,neg_nonword,,,,,,,,
pnw,1,1,neg_nonword,,,,,,,,
eezee,1,1,neg_nonword,,,,,,,,
enkas,1,1,neg_nonword,,,,,,,,
letz,1,1,neg_nonword,,,,,,,,
canoodling,1,1,neg_nonword,,,,,,,,
laguaria,1,1,neg_nonword,,,,,,,,
remant,1,1,neg_nonword,,,,,,,,
grynd,1,1,neg_nonword,,,,,,,,
muncy,1,1,neg_nonword,,,,,,,,
aircondioning,1,1,neg_nonword,,,,,,,,
ofm,1,1,neg_nonword,,,,,,,,
anda,1,1,neg_nonword,,,,,,,,
avaialble,1,1,neg_nonword,,,,,,,,
wemac,1,1,neg_nonword,,,,,,,,
dispatchable,1,1,neg_nonword,,,,,,,,
liine,1,1,neg_nonword,,,,,,,,
cidug,1,1,neg_nonword,,,,,,,,
lorie,1,1,neg_nonword,,,,,,,,
googles,1,1,neg_nonword,,,,,,,,
goalz,1,1,neg_nonword,,,,,,,,
communicaitons,1,1,neg_nonword,,,,,,,,
igv,1,1,neg_nonword,,,,,,,,
corra,1,1,neg_nonword,,,,,,,,
owenz,1,1,neg_nonword,,,,,,,,
manuver,1,1,neg_nonword,,,,,,,,
binford,1,1,neg_nonword,,,,,,,,
baseing,1,1,neg_nonword,,,,,,,,
burzz,1,1,neg_nonword,,,,,,,,
edake,1,1,neg_nonword,,,,,,,,
ohau,1,1,neg_nonword,,,,,,,,
sekls,1,1,neg_nonword,,,,,,,,
jepug,1,1,neg_nonword,,,,,,,,
clnc,1,1,neg_nonword,,,,,,,,
kelne,1,1,neg_nonword,,,,,,,,
casot,1,1,neg_nonword,,,,,,,,
oaple,1,1,neg_nonword,,,,,,,,
sholz,1,1,neg_nonword,,,,,,,,
ph,1,1,neg_nonword,,,,,,,,
oneil,1,1,neg_nonword,,,,,,,,
rny,1,1,neg_nonword,,,,,,,,
nfd,1,1,neg_nonword,,,,,,,,
